r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,split,depth_frac,n_zones
4.5,5.0,176,0.358,2.7749,488.38,holdout,0.625,244
4.5,6.0,176,0.358,2.7647,486.58,holdout,0.625,244
4.5,7.0,176,0.358,2.9808,524.62,holdout,0.625,244
5.0,1.0,176,0.381,2.0161,354.83,holdout,0.625,244
5.0,2.0,176,0.364,2.2275,392.04,holdout,0.625,244
5.0,3.0,176,0.358,2.4238,426.58,holdout,0.625,244
5.0,4.0,176,0.347,2.5753,453.25,holdout,0.625,244
5.0,5.0,176,0.347,2.6993,475.09,holdout,0.625,244
5.0,6.0,176,0.347,2.6852,472.6,holdout,0.625,244
5.0,7.0,176,0.347,2.8983,510.11,holdout,0.625,244
1.5,1.0,176,0.528,1.5305,269.37,holdout,0.65,244
1.5,2.0,176,0.528,1.8229,320.82,holdout,0.65,244
1.5,3.0,176,0.528,1.9798,348.45,holdout,0.65,244
1.5,4.0,176,0.528,2.082,366.44,holdout,0.65,244
1.5,5.0,176,0.523,2.1561,379.48,holdout,0.65,244
1.5,6.0,176,0.523,2.2135,389.58,holdout,0.65,244
1.5,7.0,176,0.517,2.2599,397.75,holdout,0.65,244
2.0,1.0,176,0.489,1.634,287.59,holdout,0.65,244
2.0,2.0,176,0.483,1.9237,338.57,holdout,0.65,244
2.0,3.0,176,0.483,2.095,368.73,holdout,0.65,244
2.0,4.0,176,0.483,2.2105,389.05,holdout,0.65,244
2.0,5.0,176,0.477,2.2955,404.01,holdout,0.65,244
2.0,6.0,176,0.477,2.3618,415.67,holdout,0.65,244
2.0,7.0,176,0.472,2.4156,425.15,holdout,0.65,244
2.5,1.0,176,0.477,1.8554,326.54,holdout,0.65,244
2.5,2.0,176,0.466,2.1281,374.55,holdout,0.65,244
2.5,3.0,176,0.466,2.3075,406.13,holdout,0.65,244
2.5,4.0,176,0.466,2.4386,429.19,holdout,0.65,244
2.5,5.0,176,0.46,2.5398,447.0,holdout,0.65,244
2.5,6.0,176,0.46,2.621,461.3,holdout,0.65,244
2.5,7.0,176,0.46,2.6884,473.15,holdout,0.65,244
3.0,1.0,176,0.443,1.8816,331.17,holdout,0.65,244
3.0,2.0,176,0.432,2.134,375.59,holdout,0.65,244
3.0,3.0,176,0.432,2.3062,405.88,holdout,0.65,244
3.0,4.0,176,0.432,2.4369,428.89,holdout,0.65,244
3.0,5.0,176,0.42,2.5411,447.24,holdout,0.65,244
3.0,6.0,176,0.42,2.627,462.35,holdout,0.65,244
3.0,7.0,176,0.42,2.6994,475.1,holdout,0.65,244
3.5,1.0,176,0.426,2.0201,355.53,holdout,0.65,244
3.5,2.0,176,0.415,2.3226,408.77,holdout,0.65,244
3.5,3.0,176,0.415,2.5226,443.98,holdout,0.65,244
3.5,4.0,176,0.415,2.6741,470.65,holdout,0.65,244
3.5,5.0,176,0.403,2.7976,492.39,holdout,0.65,244
3.5,6.0,176,0.403,2.8503,501.65,holdout,0.65,244
3.5,7.0,176,0.403,2.9956,527.22,holdout,0.65,244
4.0,1.0,176,0.415,2.1397,376.58,holdout,0.65,244
4.0,2.0,176,0.398,2.3371,411.33,holdout,0.65,244
4.0,3.0,176,0.398,2.5238,444.19,holdout,0.65,244
4.0,4.0,176,0.392,2.6692,469.79,holdout,0.65,244
4.0,5.0,176,0.381,2.7891,490.89,holdout,0.65,244
4.0,6.0,176,0.381,2.8393,499.71,holdout,0.65,244
4.0,7.0,176,0.381,2.9827,524.96,holdout,0.65,244
4.5,1.0,176,0.403,2.0695,364.23,holdout,0.65,244
4.5,2.0,176,0.381,2.2686,399.27,holdout,0.65,244
4.5,3.0,176,0.381,2.456,432.26,holdout,0.65,244
4.5,4.0,176,0.375,2.6021,457.96,holdout,0.65,244
4.5,5.0,176,0.364,2.7224,479.14,holdout,0.65,244
4.5,6.0,176,0.364,2.7729,488.02,holdout,0.65,244
4.5,7.0,176,0.364,2.9166,513.32,holdout,0.65,244
5.0,1.0,176,0.386,2.1629,380.67,holdout,0.65,244
5.0,2.0,176,0.364,2.3783,418.59,holdout,0.65,244
5.0,3.0,176,0.364,2.5768,453.51,holdout,0.65,244
5.0,4.0,176,0.358,2.73,480.48,holdout,0.65,244
5.0,5.0,176,0.347,2.8555,502.56,holdout,0.65,244
5.0,6.0,176,0.347,2.9098,512.13,holdout,0.65,244
5.0,7.0,176,0.347,3.0566,537.96,holdout,0.65,244
1.5,1.0,175,0.543,1.5617,273.31,holdout,0.675,244
1.5,2.0,175,0.543,1.8515,324.02,holdout,0.675,244
1.5,3.0,175,0.543,2.0097,351.7,holdout,0.675,244
1.5,4.0,175,0.543,2.1132,369.81,holdout,0.675,244
1.5,5.0,175,0.543,2.1883,382.96,holdout,0.675,244
1.5,6.0,175,0.543,2.2465,393.14,holdout,0.675,244
1.5,7.0,175,0.543,2.2936,401.37,holdout,0.675,244
2.0,1.0,175,0.491,1.6005,280.09,holdout,0.675,244
2.0,2.0,175,0.491,1.9,332.5,holdout,0.675,244
2.0,3.0,175,0.491,2.077,363.48,holdout,0.675,244
2.0,4.0,175,0.491,2.1964,384.37,holdout,0.675,244
2.0,5.0,175,0.491,2.2842,399.74,holdout,0.675,244
2.0,6.0,175,0.491,2.3526,411.71,holdout,0.675,244
2.0,7.0,175,0.491,2.4082,421.44,holdout,0.675,244
2.5,1.0,175,0.48,1.8941,331.47,holdout,0.675,244
2.5,2.0,175,0.469,2.1766,380.91,holdout,0.675,244
2.5,3.0,175,0.469,2.358,412.65,holdout,0.675,244
2.5,4.0,175,0.469,2.4875,435.32,holdout,0.675,244
2.5,5.0,175,0.469,2.5859,452.53,holdout,0.675,244
2.5,6.0,175,0.469,2.6641,466.21,holdout,0.675,244
2.5,7.0,175,0.469,2.7282,477.44,holdout,0.675,244
3.0,1.0,175,0.463,1.9309,337.91,holdout,0.675,244
3.0,2.0,175,0.446,2.1985,384.73,holdout,0.675,244
3.0,3.0,175,0.446,2.3752,415.66,holdout,0.675,244
3.0,4.0,175,0.446,2.5049,438.36,holdout,0.675,244
3.0,5.0,175,0.446,2.6054,455.94,holdout,0.675,244
3.0,6.0,175,0.446,2.6862,470.09,holdout,0.675,244
3.0,7.0,175,0.44,2.7533,481.82,holdout,0.675,244
3.5,1.0,175,0.446,2.1462,375.58,holdout,0.675,244
3.5,2.0,175,0.429,2.4524,429.17,holdout,0.675,244
3.5,3.0,175,0.429,2.6541,464.47,holdout,0.675,244
3.5,4.0,175,0.429,2.8043,490.75,holdout,0.675,244
3.5,5.0,175,0.429,2.9228,511.5,holdout,0.675,244
3.5,6.0,175,0.429,3.0198,528.47,holdout,0.675,244
3.5,7.0,175,0.423,3.1013,542.73,holdout,0.675,244
4.0,1.0,175,0.429,2.2051,385.9,holdout,0.675,244
4.0,2.0,175,0.406,2.5273,442.29,holdout,0.675,244
4.0,3.0,175,0.406,2.7376,479.08,holdout,0.675,244
4.0,4.0,175,0.406,2.8958,506.76,holdout,0.675,244
4.0,5.0,175,0.406,3.0242,529.23,holdout,0.675,244
4.0,6.0,175,0.406,3.1333,548.33,holdout,0.675,244
4.0,7.0,175,0.4,3.229,565.08,holdout,0.675,244
4.5,1.0,175,0.411,1.8668,326.69,holdout,0.675,244
4.5,2.0,175,0.383,2.0443,357.75,holdout,0.675,244
4.5,3.0,175,0.383,2.222,388.86,holdout,0.675,244
4.5,4.0,175,0.383,2.3622,413.39,holdout,0.675,244
4.5,5.0,175,0.377,2.4785,433.74,holdout,0.675,244
4.5,6.0,175,0.377,2.5786,451.26,holdout,0.675,244
4.5,7.0,175,0.371,2.6671,466.75,holdout,0.675,244
5.0,1.0,175,0.406,2.1102,369.28,holdout,0.675,244
5.0,2.0,175,0.377,2.3562,412.33,holdout,0.675,244
5.0,3.0,175,0.377,2.567,449.23,holdout,0.675,244
5.0,4.0,175,0.377,2.7277,477.35,holdout,0.675,244
5.0,5.0,175,0.371,2.8583,500.2,holdout,0.675,244
5.0,6.0,175,0.371,2.9692,519.6,holdout,0.675,244
5.0,7.0,175,0.366,3.0662,536.58,holdout,0.675,244
1.5,1.0,175,0.56,2.378,416.15,holdout,0.7,244
1.5,2.0,175,0.56,2.6797,468.95,holdout,0.7,244
1.5,3.0,175,0.56,2.8469,498.21,holdout,0.7,244
1.5,4.0,175,0.56,2.957,517.48,holdout,0.7,244
1.5,5.0,175,0.56,3.0373,531.52,holdout,0.7,244
1.5,6.0,175,0.56,3.0995,542.42,holdout,0.7,244
1.5,7.0,175,0.56,3.15,551.25,holdout,0.7,244
2.0,1.0,175,0.503,1.9075,333.81,holdout,0.7,244
2.0,2.0,175,0.503,2.2221,388.87,holdout,0.7,244
2.0,3.0,175,0.503,2.4023,420.4,holdout,0.7,244
2.0,4.0,175,0.503,2.5224,441.42,holdout,0.7,244
2.0,5.0,175,0.503,2.6103,456.8,holdout,0.7,244
2.0,6.0,175,0.503,2.6786,468.76,holdout,0.7,244
2.0,7.0,175,0.503,2.734,478.45,holdout,0.7,244
2.5,1.0,175,0.48,2.0278,354.86,holdout,0.7,244
2.5,2.0,175,0.469,2.3185,405.74,holdout,0.7,244
2.5,3.0,175,0.469,2.4946,436.56,holdout,0.7,244
2.5,4.0,175,0.469,2.6151,457.63,holdout,0.7,244
2.5,5.0,175,0.469,2.7042,473.24,holdout,0.7,244
2.5,6.0,175,0.469,2.7741,485.46,holdout,0.7,244
2.5,7.0,175,0.469,2.8309,495.4,holdout,0.7,244
3.0,1.0,175,0.474,2.2203,388.55,holdout,0.7,244
3.0,2.0,175,0.457,2.5009,437.67,holdout,0.7,244
3.0,3.0,175,0.457,2.6847,469.82,holdout,0.7,244
3.0,4.0,175,0.457,2.8198,493.47,holdout,0.7,244
3.0,5.0,175,0.457,2.925,511.87,holdout,0.7,244
3.0,6.0,175,0.457,3.01,526.75,holdout,0.7,244
3.0,7.0,175,0.457,3.0807,539.12,holdout,0.7,244
3.5,1.0,175,0.451,2.3944,419.02,holdout,0.7,244
3.5,2.0,175,0.434,2.6948,471.59,holdout,0.7,244
3.5,3.0,175,0.434,2.8875,505.32,holdout,0.7,244
3.5,4.0,175,0.434,3.0281,529.91,holdout,0.7,244
3.5,5.0,175,0.434,3.1369,548.96,holdout,0.7,244
3.5,6.0,175,0.434,3.2246,564.3,holdout,0.7,244
3.5,7.0,175,0.434,3.2973,577.03,holdout,0.7,244
4.0,1.0,175,0.429,2.3525,411.69,holdout,0.7,244
4.0,2.0,175,0.411,2.6957,471.75,holdout,0.7,244
4.0,3.0,175,0.411,2.9149,510.11,holdout,0.7,244
4.0,4.0,175,0.411,3.0763,538.35,holdout,0.7,244
4.0,5.0,175,0.411,3.2032,560.56,holdout,0.7,244
4.0,6.0,175,0.411,3.307,578.72,holdout,0.7,244
4.0,7.0,175,0.411,3.3941,593.97,holdout,0.7,244
4.5,1.0,175,0.423,2.5248,441.84,holdout,0.7,244
4.5,2.0,175,0.4,2.7849,487.35,holdout,0.7,244
4.5,3.0,175,0.4,2.9976,524.57,holdout,0.7,244
4.5,4.0,175,0.4,3.1587,552.77,holdout,0.7,244
4.5,5.0,175,0.4,3.2894,575.64,holdout,0.7,244
4.5,6.0,175,0.4,3.4002,595.04,holdout,0.7,244
4.5,7.0,175,0.4,3.4972,612.02,holdout,0.7,244
5.0,1.0,175,0.411,2.3238,406.67,holdout,0.7,244
5.0,2.0,175,0.383,2.5682,449.43,holdout,0.7,244
5.0,3.0,175,0.383,2.7742,485.49,holdout,0.7,244
5.0,4.0,175,0.383,2.9315,513.0,holdout,0.7,244
5.0,5.0,175,0.383,3.0595,535.41,holdout,0.7,244
5.0,6.0,175,0.383,3.1684,554.47,holdout,0.7,244
5.0,7.0,175,0.383,3.2638,571.17,holdout,0.7,244
