r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
2.0,0.25,851,0.653,2.0676,1759.49,FVG,1h,validation,0.325,1320
2.0,0.5,851,0.577,0.8113,690.44,FVG,1h,validation,0.325,1320
2.0,1.0,851,0.499,-0.8071,-686.82,FVG,1h,validation,0.325,1320
3.0,0.083,851,0.767,2.5016,2128.84,FVG,1h,validation,0.325,1320
3.0,0.125,851,0.706,3.15,2680.66,FVG,1h,validation,0.325,1320
3.0,0.167,851,0.671,2.8959,2464.38,FVG,1h,validation,0.325,1320
3.0,0.25,851,0.624,2.361,2009.17,FVG,1h,validation,0.325,1320
3.0,0.5,851,0.55,0.8951,761.72,FVG,1h,validation,0.325,1320
3.0,1.0,851,0.481,-0.8177,-695.9,FVG,1h,validation,0.325,1320
4.0,0.083,851,0.767,2.5016,2128.84,FVG,1h,validation,0.325,1320
4.0,0.125,851,0.705,3.4479,2934.15,FVG,1h,validation,0.325,1320
4.0,0.167,851,0.669,3.3411,2843.31,FVG,1h,validation,0.325,1320
4.0,0.25,851,0.622,2.9709,2528.25,FVG,1h,validation,0.325,1320
4.0,0.5,851,0.538,1.5033,1279.33,FVG,1h,validation,0.325,1320
4.0,1.0,851,0.465,-0.3162,-269.12,FVG,1h,validation,0.325,1320
5.0,0.083,851,0.767,2.5016,2128.84,FVG,1h,validation,0.325,1320
5.0,0.125,851,0.7,3.5933,3057.91,FVG,1h,validation,0.325,1320
5.0,0.167,851,0.66,3.4773,2959.2,FVG,1h,validation,0.325,1320
5.0,0.25,851,0.611,3.1088,2645.6,FVG,1h,validation,0.325,1320
5.0,0.5,851,0.514,1.6954,1442.77,FVG,1h,validation,0.325,1320
5.0,1.0,851,0.447,-0.2451,-208.61,FVG,1h,validation,0.325,1320
7.0,0.083,851,0.767,2.5016,2128.84,FVG,1h,validation,0.325,1320
7.0,0.125,851,0.693,3.5363,3009.35,FVG,1h,validation,0.325,1320
7.0,0.167,851,0.65,3.4131,2904.53,FVG,1h,validation,0.325,1320
7.0,0.25,851,0.597,3.003,2555.56,FVG,1h,validation,0.325,1320
7.0,0.5,851,0.496,1.7033,1449.49,FVG,1h,validation,0.325,1320
7.0,1.0,851,0.42,-0.2629,-223.71,FVG,1h,validation,0.325,1320
10.0,0.083,851,0.767,2.5016,2128.84,FVG,1h,validation,0.325,1320
10.0,0.125,851,0.687,3.5232,2998.22,FVG,1h,validation,0.325,1320
10.0,0.167,851,0.643,3.4515,2937.22,FVG,1h,validation,0.325,1320
10.0,0.25,851,0.583,3.0133,2564.34,FVG,1h,validation,0.325,1320
10.0,0.5,851,0.468,1.6472,1401.74,FVG,1h,validation,0.325,1320
10.0,1.0,851,0.383,-0.3979,-338.62,FVG,1h,validation,0.325,1320
2.0,0.083,847,0.77,2.5333,2145.7,FVG,1h,validation,0.35,1320
2.0,0.125,847,0.719,2.8018,2373.11,FVG,1h,validation,0.35,1320
2.0,0.167,847,0.698,2.506,2122.56,FVG,1h,validation,0.35,1320
2.0,0.25,847,0.66,2.0936,1773.32,FVG,1h,validation,0.35,1320
2.0,0.5,847,0.586,0.8948,757.87,FVG,1h,validation,0.35,1320
2.0,1.0,847,0.497,-0.7722,-654.04,FVG,1h,validation,0.35,1320
3.0,0.083,847,0.77,2.5333,2145.7,FVG,1h,validation,0.35,1320
3.0,0.125,847,0.7,3.0122,2551.3,FVG,1h,validation,0.35,1320
3.0,0.167,847,0.673,2.8018,2373.1,FVG,1h,validation,0.35,1320
3.0,0.25,847,0.628,2.3145,1960.39,FVG,1h,validation,0.35,1320
3.0,0.5,847,0.555,0.9801,830.13,FVG,1h,validation,0.35,1320
3.0,1.0,847,0.482,-0.7409,-627.54,FVG,1h,validation,0.35,1320
4.0,0.083,847,0.77,2.5333,2145.7,FVG,1h,validation,0.35,1320
4.0,0.125,847,0.698,3.3161,2808.73,FVG,1h,validation,0.35,1320
4.0,0.167,847,0.668,3.2516,2754.08,FVG,1h,validation,0.35,1320
4.0,0.25,847,0.622,2.9231,2475.88,FVG,1h,validation,0.35,1320
4.0,0.5,847,0.538,1.5702,1330.0,FVG,1h,validation,0.35,1320
4.0,1.0,847,0.462,-0.2617,-221.63,FVG,1h,validation,0.35,1320
5.0,0.083,847,0.77,2.5333,2145.7,FVG,1h,validation,0.35,1320
5.0,0.125,847,0.694,3.4836,2950.64,FVG,1h,validation,0.35,1320
5.0,0.167,847,0.661,3.4131,2890.92,FVG,1h,validation,0.35,1320
5.0,0.25,847,0.614,3.1464,2664.96,FVG,1h,validation,0.35,1320
5.0,0.5,847,0.516,1.8186,1540.34,FVG,1h,validation,0.35,1320
5.0,1.0,847,0.444,-0.1981,-167.79,FVG,1h,validation,0.35,1320
7.0,0.083,847,0.77,2.5333,2145.7,FVG,1h,validation,0.35,1320
7.0,0.125,847,0.687,3.4119,2889.87,FVG,1h,validation,0.35,1320
7.0,0.167,847,0.651,3.3352,2824.88,FVG,1h,validation,0.35,1320
7.0,0.25,847,0.599,2.9638,2510.33,FVG,1h,validation,0.35,1320
7.0,0.5,847,0.497,1.7554,1486.84,FVG,1h,validation,0.35,1320
7.0,1.0,847,0.419,-0.2895,-245.19,FVG,1h,validation,0.35,1320
10.0,0.083,847,0.77,2.5333,2145.7,FVG,1h,validation,0.35,1320
10.0,0.125,847,0.681,3.4048,2883.83,FVG,1h,validation,0.35,1320
10.0,0.167,847,0.643,3.3682,2852.89,FVG,1h,validation,0.35,1320
10.0,0.25,847,0.586,2.9529,2501.1,FVG,1h,validation,0.35,1320
10.0,0.5,847,0.471,1.6871,1429.02,FVG,1h,validation,0.35,1320
10.0,1.0,847,0.381,-0.4417,-374.15,FVG,1h,validation,0.35,1320
2.0,0.083,846,0.761,2.3318,1972.73,FVG,1h,validation,0.375,1320
2.0,0.125,846,0.713,2.4952,2110.91,FVG,1h,validation,0.375,1320
2.0,0.167,846,0.69,2.1408,1811.08,FVG,1h,validation,0.375,1320
2.0,0.25,846,0.654,1.8128,1533.61,FVG,1h,validation,0.375,1320
2.0,0.5,846,0.579,0.495,418.81,FVG,1h,validation,0.375,1320
2.0,1.0,846,0.486,-1.2041,-1018.63,FVG,1h,validation,0.375,1320
3.0,0.083,846,0.761,2.3318,1972.73,FVG,1h,validation,0.375,1320
3.0,0.125,846,0.695,2.7754,2348.0,FVG,1h,validation,0.375,1320
3.0,0.167,846,0.665,2.5064,2120.39,FVG,1h,validation,0.375,1320
3.0,0.25,846,0.624,2.119,1792.68,FVG,1h,validation,0.375,1320
3.0,0.5,846,0.554,0.6683,565.35,FVG,1h,validation,0.375,1320
3.0,1.0,846,0.474,-1.112,-940.75,FVG,1h,validation,0.375,1320
4.0,0.083,846,0.761,2.3318,1972.73,FVG,1h,validation,0.375,1320
4.0,0.125,846,0.69,3.0045,2541.82,FVG,1h,validation,0.375,1320
4.0,0.167,846,0.657,2.8541,2414.61,FVG,1h,validation,0.375,1320
4.0,0.25,846,0.613,2.6043,2203.23,FVG,1h,validation,0.375,1320
4.0,0.5,846,0.534,1.1467,970.15,FVG,1h,validation,0.375,1320
4.0,1.0,846,0.452,-0.7051,-596.48,FVG,1h,validation,0.375,1320
5.0,0.083,846,0.761,2.3318,1972.73,FVG,1h,validation,0.375,1320
5.0,0.125,846,0.687,3.1571,2670.9,FVG,1h,validation,0.375,1320
5.0,0.167,846,0.65,3.0262,2560.14,FVG,1h,validation,0.375,1320
5.0,0.25,846,0.606,2.8396,2402.29,FVG,1h,validation,0.375,1320
5.0,0.5,846,0.515,1.4053,1188.89,FVG,1h,validation,0.375,1320
5.0,1.0,846,0.437,-0.5405,-457.27,FVG,1h,validation,0.375,1320
7.0,0.083,846,0.761,2.3318,1972.73,FVG,1h,validation,0.375,1320
7.0,0.125,846,0.681,3.131,2648.81,FVG,1h,validation,0.375,1320
7.0,0.167,846,0.642,2.9728,2515.0,FVG,1h,validation,0.375,1320
7.0,0.25,846,0.591,2.6875,2273.63,FVG,1h,validation,0.375,1320
7.0,0.5,846,0.496,1.413,1195.43,FVG,1h,validation,0.375,1320
7.0,1.0,846,0.413,-0.5032,-425.73,FVG,1h,validation,0.375,1320
10.0,0.083,846,0.761,2.3318,1972.73,FVG,1h,validation,0.375,1320
10.0,0.125,846,0.674,3.1067,2628.26,FVG,1h,validation,0.375,1320
10.0,0.167,846,0.634,2.9888,2528.55,FVG,1h,validation,0.375,1320
10.0,0.25,846,0.578,2.656,2246.98,FVG,1h,validation,0.375,1320
10.0,0.5,846,0.468,1.2675,1072.35,FVG,1h,validation,0.375,1320
10.0,1.0,846,0.376,-0.799,-675.92,FVG,1h,validation,0.375,1320
2.0,0.083,846,0.753,2.0167,1706.1,FVG,1h,validation,0.4,1320
2.0,0.125,846,0.699,2.1192,1792.83,FVG,1h,validation,0.4,1320
2.0,0.167,846,0.68,1.7509,1481.24,FVG,1h,validation,0.4,1320
2.0,0.25,846,0.644,1.4309,1210.52,FVG,1h,validation,0.4,1320
2.0,0.5,846,0.569,0.1734,146.7,FVG,1h,validation,0.4,1320
2.0,1.0,846,0.476,-1.5504,-1311.66,FVG,1h,validation,0.4,1320
3.0,0.083,846,0.753,2.0167,1706.1,FVG,1h,validation,0.4,1320
3.0,0.125,846,0.686,2.4393,2063.62,FVG,1h,validation,0.4,1320
3.0,0.167,846,0.66,2.1893,1852.11,FVG,1h,validation,0.4,1320
3.0,0.25,846,0.621,1.7921,1516.1,FVG,1h,validation,0.4,1320
3.0,0.5,846,0.55,0.3834,324.35,FVG,1h,validation,0.4,1320
3.0,1.0,846,0.473,-1.3702,-1159.21,FVG,1h,validation,0.4,1320
4.0,0.083,846,0.753,2.0167,1706.1,FVG,1h,validation,0.4,1320
4.0,0.125,846,0.682,2.6394,2232.9,FVG,1h,validation,0.4,1320
4.0,0.167,846,0.651,2.4565,2078.17,FVG,1h,validation,0.4,1320
4.0,0.25,846,0.61,2.1659,1832.31,FVG,1h,validation,0.4,1320
4.0,0.5,846,0.53,0.7314,618.79,FVG,1h,validation,0.4,1320
4.0,1.0,846,0.453,-1.1753,-994.31,FVG,1h,validation,0.4,1320
5.0,0.083,846,0.753,2.0167,1706.1,FVG,1h,validation,0.4,1320
5.0,0.125,846,0.678,2.8318,2395.7,FVG,1h,validation,0.4,1320
5.0,0.167,846,0.645,2.7127,2294.9,FVG,1h,validation,0.4,1320
5.0,0.25,846,0.604,2.5168,2129.23,FVG,1h,validation,0.4,1320
5.0,0.5,846,0.514,1.1183,946.09,FVG,1h,validation,0.4,1320
5.0,1.0,846,0.439,-0.7624,-644.97,FVG,1h,validation,0.4,1320
7.0,0.083,846,0.753,2.0167,1706.1,FVG,1h,validation,0.4,1320
7.0,0.125,846,0.671,2.7869,2357.68,FVG,1h,validation,0.4,1320
7.0,0.167,846,0.635,2.6635,2253.35,FVG,1h,validation,0.4,1320
7.0,0.25,846,0.589,2.3528,1990.44,FVG,1h,validation,0.4,1320
7.0,0.5,846,0.492,1.1153,943.58,FVG,1h,validation,0.4,1320
7.0,1.0,846,0.416,-0.626,-529.61,FVG,1h,validation,0.4,1320
10.0,0.083,846,0.753,2.0167,1706.1,FVG,1h,validation,0.4,1320
10.0,0.125,846,0.664,2.7667,2340.62,FVG,1h,validation,0.4,1320
10.0,0.167,846,0.625,2.6418,2234.95,FVG,1h,validation,0.4,1320
10.0,0.25,846,0.574,2.2915,1938.62,FVG,1h,validation,0.4,1320
10.0,0.5,846,0.463,0.97,820.62,FVG,1h,validation,0.4,1320
10.0,1.0,846,0.375,-0.9927,-839.85,FVG,1h,validation,0.4,1320
2.0,0.083,836,0.762,2.1609,1806.5,FVG,1h,validation,0.425,1320
2.0,0.125,836,0.701,2.1429,1791.44,FVG,1h,validation,0.425,1320
2.0,0.167,836,0.683,1.751,1463.81,FVG,1h,validation,0.425,1320
2.0,0.25,836,0.648,1.4086,1177.61,FVG,1h,validation,0.425,1320
2.0,0.5,836,0.579,0.4365,364.93,FVG,1h,validation,0.425,1320
2.0,1.0,836,0.482,-1.2781,-1068.47,FVG,1h,validation,0.425,1320
3.0,0.083,836,0.762,2.1609,1806.5,FVG,1h,validation,0.425,1320
3.0,0.125,836,0.688,2.5491,2131.03,FVG,1h,validation,0.425,1320
3.0,0.167,836,0.661,2.1918,1832.35,FVG,1h,validation,0.425,1320
3.0,0.25,836,0.624,1.8048,1508.79,FVG,1h,validation,0.425,1320
3.0,0.5,836,0.555,0.6348,530.7,FVG,1h,validation,0.425,1320
3.0,1.0,836,0.478,-1.1612,-970.8,FVG,1h,validation,0.425,1320
4.0,0.083,836,0.762,2.1609,1806.5,FVG,1h,validation,0.425,1320
4.0,0.125,836,0.684,2.775,2319.86,FVG,1h,validation,0.425,1320
4.0,0.167,836,0.653,2.4743,2068.54,FVG,1h,validation,0.425,1320
4.0,0.25,836,0.61,2.1505,1797.79,FVG,1h,validation,0.425,1320
4.0,0.5,836,0.536,1.013,846.88,FVG,1h,validation,0.425,1320
4.0,1.0,836,0.459,-0.8325,-696.01,FVG,1h,validation,0.425,1320
5.0,0.083,836,0.762,2.1609,1806.5,FVG,1h,validation,0.425,1320
5.0,0.125,836,0.682,2.999,2507.19,FVG,1h,validation,0.425,1320
5.0,0.167,836,0.65,2.767,2313.22,FVG,1h,validation,0.425,1320
5.0,0.25,836,0.606,2.5543,2135.35,FVG,1h,validation,0.425,1320
5.0,0.5,836,0.523,1.4407,1204.39,FVG,1h,validation,0.425,1320
5.0,1.0,836,0.444,-0.4411,-368.77,FVG,1h,validation,0.425,1320
7.0,0.083,836,0.762,2.1609,1806.5,FVG,1h,validation,0.425,1320
7.0,0.125,836,0.673,2.9396,2457.54,FVG,1h,validation,0.425,1320
7.0,0.167,836,0.636,2.7018,2258.69,FVG,1h,validation,0.425,1320
7.0,0.25,836,0.589,2.3594,1972.49,FVG,1h,validation,0.425,1320
7.0,0.5,836,0.498,1.381,1154.54,FVG,1h,validation,0.425,1320
7.0,1.0,836,0.417,-0.367,-306.81,FVG,1h,validation,0.425,1320
10.0,0.083,836,0.762,2.1609,1806.5,FVG,1h,validation,0.425,1320
10.0,0.125,836,0.667,2.9321,2451.24,FVG,1h,validation,0.425,1320
10.0,0.167,836,0.628,2.6954,2253.39,FVG,1h,validation,0.425,1320
10.0,0.25,836,0.575,2.3195,1939.09,FVG,1h,validation,0.425,1320
10.0,0.5,836,0.471,1.3284,1110.57,FVG,1h,validation,0.425,1320
10.0,1.0,836,0.379,-0.6207,-518.91,FVG,1h,validation,0.425,1320
2.0,0.083,837,0.76,2.0789,1740.0,FVG,1h,validation,0.45,1320
2.0,0.125,837,0.704,2.1675,1814.2,FVG,1h,validation,0.45,1320
2.0,0.167,837,0.685,1.8602,1557.0,FVG,1h,validation,0.45,1320
2.0,0.25,837,0.649,1.4852,1243.13,FVG,1h,validation,0.45,1320
2.0,0.5,837,0.576,0.4835,404.71,FVG,1h,validation,0.45,1320
2.0,1.0,837,0.484,-1.2369,-1035.3,FVG,1h,validation,0.45,1320
3.0,0.083,837,0.76,2.0789,1740.0,FVG,1h,validation,0.45,1320
3.0,0.125,837,0.689,2.526,2114.25,FVG,1h,validation,0.45,1320
3.0,0.167,837,0.661,2.1617,1809.36,FVG,1h,validation,0.45,1320
3.0,0.25,837,0.621,1.7612,1474.09,FVG,1h,validation,0.45,1320
3.0,0.5,837,0.551,0.6201,519.04,FVG,1h,validation,0.45,1320
3.0,1.0,837,0.474,-1.1886,-994.83,FVG,1h,validation,0.45,1320
4.0,0.083,837,0.76,2.0789,1740.0,FVG,1h,validation,0.45,1320
4.0,0.125,837,0.686,2.7447,2297.33,FVG,1h,validation,0.45,1320
4.0,0.167,837,0.654,2.4675,2065.32,FVG,1h,validation,0.45,1320
4.0,0.25,837,0.608,2.0986,1756.55,FVG,1h,validation,0.45,1320
4.0,0.5,837,0.53,0.8989,752.36,FVG,1h,validation,0.45,1320
4.0,1.0,837,0.455,-0.9319,-780.01,FVG,1h,validation,0.45,1320
5.0,0.083,837,0.76,2.0789,1740.0,FVG,1h,validation,0.45,1320
5.0,0.125,837,0.683,2.9703,2486.11,FVG,1h,validation,0.45,1320
5.0,0.167,837,0.649,2.7454,2297.92,FVG,1h,validation,0.45,1320
5.0,0.25,837,0.603,2.502,2094.2,FVG,1h,validation,0.45,1320
5.0,0.5,837,0.516,1.3458,1126.47,FVG,1h,validation,0.45,1320
5.0,1.0,837,0.438,-0.5593,-468.12,FVG,1h,validation,0.45,1320
7.0,0.083,837,0.76,2.0789,1740.0,FVG,1h,validation,0.45,1320
7.0,0.125,837,0.676,2.9501,2469.22,FVG,1h,validation,0.45,1320
7.0,0.167,837,0.637,2.7184,2275.29,FVG,1h,validation,0.45,1320
7.0,0.25,837,0.587,2.3414,1959.76,FVG,1h,validation,0.45,1320
7.0,0.5,837,0.492,1.3162,1101.65,FVG,1h,validation,0.45,1320
7.0,1.0,837,0.411,-0.5134,-429.68,FVG,1h,validation,0.45,1320
10.0,0.083,837,0.76,2.0789,1740.0,FVG,1h,validation,0.45,1320
10.0,0.125,837,0.669,2.9308,2453.05,FVG,1h,validation,0.45,1320
10.0,0.167,837,0.627,2.6994,2259.43,FVG,1h,validation,0.45,1320
10.0,0.25,837,0.572,2.2821,1910.11,FVG,1h,validation,0.45,1320
10.0,0.5,837,0.465,1.2722,1064.81,FVG,1h,validation,0.45,1320
10.0,1.0,837,0.376,-0.6491,-543.26,FVG,1h,validation,0.45,1320
2.0,0.083,835,0.753,1.9287,1610.46,FVG,1h,validation,0.475,1320
2.0,0.125,835,0.708,2.0417,1704.84,FVG,1h,validation,0.475,1320
2.0,0.167,835,0.687,1.7227,1438.48,FVG,1h,validation,0.475,1320
2.0,0.25,835,0.648,1.3172,1099.85,FVG,1h,validation,0.475,1320
2.0,0.5,835,0.576,0.3545,296.0,FVG,1h,validation,0.475,1320
2.0,1.0,835,0.487,-1.2938,-1080.29,FVG,1h,validation,0.475,1320
3.0,0.083,835,0.753,1.9287,1610.46,FVG,1h,validation,0.475,1320
3.0,0.125,835,0.69,2.3686,1977.81,FVG,1h,validation,0.475,1320
3.0,0.167,835,0.662,2.052,1713.39,FVG,1h,validation,0.475,1320
3.0,0.25,835,0.619,1.6377,1367.47,FVG,1h,validation,0.475,1320
3.0,0.5,835,0.552,0.496,414.14,FVG,1h,validation,0.475,1320
3.0,1.0,835,0.477,-1.3158,-1098.71,FVG,1h,validation,0.475,1320
4.0,0.083,835,0.753,1.9287,1610.46,FVG,1h,validation,0.475,1320
4.0,0.125,835,0.686,2.5764,2151.3,FVG,1h,validation,0.475,1320
4.0,0.167,835,0.653,2.2804,1904.15,FVG,1h,validation,0.475,1320
4.0,0.25,835,0.601,1.8694,1560.94,FVG,1h,validation,0.475,1320
4.0,0.5,835,0.528,0.593,495.18,FVG,1h,validation,0.475,1320
4.0,1.0,835,0.455,-1.1649,-972.69,FVG,1h,validation,0.475,1320
5.0,0.083,835,0.753,1.9287,1610.46,FVG,1h,validation,0.475,1320
5.0,0.125,835,0.684,2.8275,2360.97,FVG,1h,validation,0.475,1320
5.0,0.167,835,0.649,2.6221,2189.44,FVG,1h,validation,0.475,1320
5.0,0.25,835,0.598,2.3196,1936.85,FVG,1h,validation,0.475,1320
5.0,0.5,835,0.515,1.0913,911.22,FVG,1h,validation,0.475,1320
5.0,1.0,835,0.44,-0.7549,-630.32,FVG,1h,validation,0.475,1320
7.0,0.083,835,0.753,1.9287,1610.46,FVG,1h,validation,0.475,1320
7.0,0.125,835,0.678,2.8882,2411.67,FVG,1h,validation,0.475,1320
7.0,0.167,835,0.638,2.6766,2234.95,FVG,1h,validation,0.475,1320
7.0,0.25,835,0.582,2.2929,1914.54,FVG,1h,validation,0.475,1320
7.0,0.5,835,0.49,1.1864,990.65,FVG,1h,validation,0.475,1320
7.0,1.0,835,0.41,-0.5998,-500.83,FVG,1h,validation,0.475,1320
10.0,0.083,835,0.753,1.9287,1610.46,FVG,1h,validation,0.475,1320
10.0,0.125,835,0.672,2.8932,2415.85,FVG,1h,validation,0.475,1320
10.0,0.167,835,0.63,2.6825,2239.86,FVG,1h,validation,0.475,1320
10.0,0.25,835,0.569,2.2622,1888.95,FVG,1h,validation,0.475,1320
10.0,0.5,835,0.463,1.2221,1020.45,FVG,1h,validation,0.475,1320
10.0,1.0,835,0.376,-0.6577,-549.17,FVG,1h,validation,0.475,1320
2.0,0.083,834,0.753,1.8625,1553.3,FVG,1h,validation,0.5,1320
2.0,0.125,834,0.711,2.0861,1739.83,FVG,1h,validation,0.5,1320
2.0,0.167,834,0.688,1.8076,1507.57,FVG,1h,validation,0.5,1320
2.0,0.25,834,0.645,1.349,1125.09,FVG,1h,validation,0.5,1320
2.0,0.5,834,0.583,0.4551,379.52,FVG,1h,validation,0.5,1320
2.0,1.0,834,0.495,-1.1633,-970.23,FVG,1h,validation,0.5,1320
3.0,0.083,834,0.753,1.8625,1553.3,FVG,1h,validation,0.5,1320
3.0,0.125,834,0.689,2.311,1927.37,FVG,1h,validation,0.5,1320
3.0,0.167,834,0.663,2.0321,1694.78,FVG,1h,validation,0.5,1320
3.0,0.25,834,0.616,1.5456,1289.01,FVG,1h,validation,0.5,1320
3.0,0.5,834,0.56,0.4653,388.04,FVG,1h,validation,0.5,1320
3.0,1.0,834,0.478,-1.306,-1089.24,FVG,1h,validation,0.5,1320
4.0,0.083,834,0.753,1.8625,1553.3,FVG,1h,validation,0.5,1320
4.0,0.125,834,0.688,2.5329,2112.4,FVG,1h,validation,0.5,1320
4.0,0.167,834,0.653,2.2924,1911.88,FVG,1h,validation,0.5,1320
4.0,0.25,834,0.601,1.7963,1498.09,FVG,1h,validation,0.5,1320
4.0,0.5,834,0.537,0.6619,552.02,FVG,1h,validation,0.5,1320
4.0,1.0,834,0.459,-1.1375,-948.69,FVG,1h,validation,0.5,1320
5.0,0.083,834,0.753,1.8625,1553.3,FVG,1h,validation,0.5,1320
5.0,0.125,834,0.686,2.7891,2326.09,FVG,1h,validation,0.5,1320
5.0,0.167,834,0.65,2.6224,2187.11,FVG,1h,validation,0.5,1320
5.0,0.25,834,0.596,2.2531,1879.12,FVG,1h,validation,0.5,1320
5.0,0.5,834,0.522,1.1637,970.55,FVG,1h,validation,0.5,1320
5.0,1.0,834,0.441,-0.7151,-596.41,FVG,1h,validation,0.5,1320
7.0,0.083,834,0.753,1.8625,1553.3,FVG,1h,validation,0.5,1320
7.0,0.125,834,0.679,2.8373,2366.29,FVG,1h,validation,0.5,1320
7.0,0.167,834,0.638,2.6654,2222.97,FVG,1h,validation,0.5,1320
7.0,0.25,834,0.58,2.3214,1936.03,FVG,1h,validation,0.5,1320
7.0,0.5,834,0.494,1.2793,1066.96,FVG,1h,validation,0.5,1320
7.0,1.0,834,0.41,-0.567,-472.9,FVG,1h,validation,0.5,1320
10.0,0.083,834,0.753,1.8625,1553.3,FVG,1h,validation,0.5,1320
10.0,0.125,834,0.673,2.8484,2375.55,FVG,1h,validation,0.5,1320
10.0,0.167,834,0.629,2.6765,2232.18,FVG,1h,validation,0.5,1320
10.0,0.25,834,0.566,2.1832,1820.81,FVG,1h,validation,0.5,1320
10.0,0.5,834,0.469,1.2112,1010.11,FVG,1h,validation,0.5,1320
10.0,1.0,834,0.378,-0.6391,-533.02,FVG,1h,validation,0.5,1320
2.0,0.083,831,0.757,1.8934,1573.38,FVG,1h,validation,0.525,1320
2.0,0.125,831,0.715,2.1923,1821.84,FVG,1h,validation,0.525,1320
2.0,0.167,831,0.688,1.9153,1591.65,FVG,1h,validation,0.525,1320
2.0,0.25,831,0.646,1.4927,1240.43,FVG,1h,validation,0.525,1320
2.0,0.5,831,0.584,0.5363,445.66,FVG,1h,validation,0.525,1320
2.0,1.0,831,0.493,-1.1319,-940.64,FVG,1h,validation,0.525,1320
3.0,0.083,831,0.757,1.8934,1573.38,FVG,1h,validation,0.525,1320
3.0,0.125,831,0.69,2.3172,1925.63,FVG,1h,validation,0.525,1320
3.0,0.167,831,0.659,2.0274,1684.77,FVG,1h,validation,0.525,1320
3.0,0.25,831,0.617,1.5941,1324.67,FVG,1h,validation,0.525,1320
3.0,0.5,831,0.558,0.5645,469.11,FVG,1h,validation,0.525,1320
3.0,1.0,831,0.479,-1.182,-982.26,FVG,1h,validation,0.525,1320
4.0,0.083,831,0.757,1.8934,1573.38,FVG,1h,validation,0.525,1320
4.0,0.125,831,0.686,2.5379,2109.01,FVG,1h,validation,0.525,1320
4.0,0.167,831,0.65,2.3222,1929.76,FVG,1h,validation,0.525,1320
4.0,0.25,831,0.603,1.8689,1553.05,FVG,1h,validation,0.525,1320
4.0,0.5,831,0.537,0.7171,595.89,FVG,1h,validation,0.525,1320
4.0,1.0,831,0.458,-1.1164,-927.7,FVG,1h,validation,0.525,1320
5.0,0.083,831,0.757,1.8934,1573.38,FVG,1h,validation,0.525,1320
5.0,0.125,831,0.686,2.7911,2319.39,FVG,1h,validation,0.525,1320
5.0,0.167,831,0.647,2.6372,2191.55,FVG,1h,validation,0.525,1320
5.0,0.25,831,0.598,2.2654,1882.53,FVG,1h,validation,0.525,1320
5.0,0.5,831,0.519,1.1189,929.82,FVG,1h,validation,0.525,1320
5.0,1.0,831,0.436,-0.7512,-624.28,FVG,1h,validation,0.525,1320
7.0,0.083,831,0.757,1.8934,1573.38,FVG,1h,validation,0.525,1320
7.0,0.125,831,0.679,2.8462,2365.17,FVG,1h,validation,0.525,1320
7.0,0.167,831,0.634,2.6928,2237.75,FVG,1h,validation,0.525,1320
7.0,0.25,831,0.581,2.3362,1941.37,FVG,1h,validation,0.525,1320
7.0,0.5,831,0.49,1.1986,996.05,FVG,1h,validation,0.525,1320
7.0,1.0,831,0.406,-0.6848,-569.06,FVG,1h,validation,0.525,1320
10.0,0.083,831,0.757,1.8934,1573.38,FVG,1h,validation,0.525,1320
10.0,0.125,831,0.673,2.8542,2371.81,FVG,1h,validation,0.525,1320
10.0,0.167,831,0.626,2.6976,2241.75,FVG,1h,validation,0.525,1320
10.0,0.25,831,0.567,2.2078,1834.72,FVG,1h,validation,0.525,1320
10.0,0.5,831,0.466,1.1228,933.09,FVG,1h,validation,0.525,1320
10.0,1.0,831,0.377,-0.7627,-633.8,FVG,1h,validation,0.525,1320
2.0,0.083,822,0.765,1.9917,1637.2,FVG,1h,validation,0.55,1320
2.0,0.125,822,0.718,2.2425,1843.31,FVG,1h,validation,0.55,1320
2.0,0.167,822,0.692,2.0489,1684.16,FVG,1h,validation,0.55,1320
2.0,0.25,822,0.646,1.5987,1314.14,FVG,1h,validation,0.55,1320
2.0,0.5,822,0.582,0.5757,473.2,FVG,1h,validation,0.55,1320
2.0,1.0,822,0.49,-1.123,-923.14,FVG,1h,validation,0.55,1320
3.0,0.083,822,0.765,1.9917,1637.2,FVG,1h,validation,0.55,1320
3.0,0.125,822,0.695,2.4285,1996.25,FVG,1h,validation,0.55,1320
3.0,0.167,822,0.665,2.2652,1861.96,FVG,1h,validation,0.55,1320
3.0,0.25,822,0.62,1.8005,1480.02,FVG,1h,validation,0.55,1320
3.0,0.5,822,0.563,0.7715,634.19,FVG,1h,validation,0.55,1320
3.0,1.0,822,0.483,-0.9751,-801.53,FVG,1h,validation,0.55,1320
4.0,0.083,822,0.765,1.9917,1637.2,FVG,1h,validation,0.55,1320
4.0,0.125,822,0.691,2.6797,2202.72,FVG,1h,validation,0.55,1320
4.0,0.167,822,0.657,2.5524,2098.09,FVG,1h,validation,0.55,1320
4.0,0.25,822,0.609,2.1227,1744.87,FVG,1h,validation,0.55,1320
4.0,0.5,822,0.544,1.0639,874.54,FVG,1h,validation,0.55,1320
4.0,1.0,822,0.468,-0.664,-545.84,FVG,1h,validation,0.55,1320
5.0,0.083,822,0.765,1.9917,1637.2,FVG,1h,validation,0.55,1320
