kind,tf,depth_frac,r_target,expiry_days,avg_pnl_holdout,avg_pnl_train,avg_pnl_validation,n_holdout,n_train,n_validation
MB,1h,0.7,5.0,1.0,2.842,3.1279,4.0256,102,279,130
MB,1h,0.35,3.0,1.0,4.6313,3.1214,2.5878,127,309,162
MB,1h,0.525,4.0,1.0,6.0078,3.1129,2.0954,115,292,145
MB,1h,0.7,7.0,1.0,3.215,3.112,3.9917,102,279,130
MB,1h,0.35,7.0,1.0,4.7269,3.1037,3.318,127,309,162
MB,1h,0.475,2.0,0.5,6.028,3.1029,3.3742,122,307,152
MB,1h,0.35,5.0,1.0,4.7865,3.0909,3.2255,127,309,162
MB,1h,0.425,5.0,1.0,5.5671,3.0888,3.5226,122,308,158
MB,1h,0.425,2.0,0.083,3.715,3.0775,4.4128,122,308,158
MB,1h,0.425,3.0,0.083,3.715,3.0775,4.4128,122,308,158
MB,1h,0.425,4.0,0.083,3.715,3.0775,4.4128,122,308,158
MB,1h,0.425,5.0,0.083,3.715,3.0775,4.4128,122,308,158
MB,1h,0.425,7.0,0.083,3.715,3.0775,4.4128,122,308,158
MB,1h,0.425,10.0,0.083,3.715,3.0775,4.4128,122,308,158
MB,1h,0.475,2.0,0.083,3.7659,3.072,4.1735,122,307,152
MB,1h,0.475,3.0,0.083,3.7659,3.072,4.1735,122,307,152
MB,1h,0.475,4.0,0.083,3.7659,3.072,4.1735,122,307,152
MB,1h,0.475,5.0,0.083,3.7659,3.072,4.1735,122,307,152
MB,1h,0.475,7.0,0.083,3.7659,3.072,4.1735,122,307,152
MB,1h,0.475,10.0,0.083,3.7659,3.072,4.1735,122,307,152
MB,1h,0.575,4.0,1.0,5.3167,3.066,2.1832,115,289,144
MB,1h,0.525,5.0,1.0,6.0188,3.0433,2.3242,115,292,145
MB,1h,0.6,3.0,1.0,4.9672,3.0328,1.6904,115,284,143
MB,1h,0.625,2.0,0.5,4.4327,2.992,4.3819,113,284,141
MB,1h,0.3,3.0,1.0,5.7087,2.9881,1.158,125,316,163
MB,1h,0.7,3.0,0.5,4.3718,2.9843,4.9051,102,279,130
MB,1h,0.5,3.0,0.5,7.6676,2.9808,3.9402,116,302,147
MB,1h,0.475,3.0,0.5,6.9227,2.9665,3.1832,122,307,152
MB,1h,0.675,10.0,1.0,3.7871,2.9616,4.6285,105,286,132
MB,1h,0.55,10.0,1.0,6.224,2.944,2.4086,112,290,142
MB,1h,0.575,2.0,0.5,5.0375,2.9278,3.8637,115,289,144
MB,1h,0.675,2.0,0.25,5.5329,2.9227,6.0783,105,286,132
MB,1h,0.55,7.0,1.0,6.2622,2.9214,2.3874,112,290,142
MB,1h,0.325,4.0,1.0,4.8541,2.8998,2.6934,128,310,161
MB,1h,0.65,7.0,1.0,4.122,2.8762,4.6882,109,287,137
MB,1h,0.5,2.0,0.083,4.1994,2.8602,4.8796,116,302,147
MB,1h,0.5,3.0,0.083,4.1994,2.8602,4.8796,116,302,147
MB,1h,0.5,4.0,0.083,4.1994,2.8602,4.8796,116,302,147
MB,1h,0.5,5.0,0.083,4.1994,2.8602,4.8796,116,302,147
MB,1h,0.5,7.0,0.083,4.1994,2.8602,4.8796,116,302,147
MB,1h,0.5,10.0,0.083,4.1994,2.8602,4.8796,116,302,147
MB,1h,0.425,3.0,1.0,6.1862,2.8398,2.5129,122,308,158
MB,1h,0.425,10.0,1.0,5.8124,2.8324,3.8193,122,308,158
MB,1h,0.35,2.0,1.0,4.8314,2.8253,1.9568,127,309,162
MB,1h,0.65,5.0,1.0,4.2883,2.8188,3.9728,109,287,137
MB,1h,0.675,5.0,1.0,3.8663,2.8093,4.4547,105,286,132
MB,1h,0.425,4.0,1.0,5.681,2.7957,3.1162,122,308,158
MB,1h,0.425,7.0,1.0,5.6987,2.7937,3.7321,122,308,158
MB,1h,0.5,2.0,0.5,6.988,2.7877,3.8249,116,302,147
MB,1h,0.675,2.0,0.083,3.8083,2.7638,4.142,105,286,132
MB,1h,0.675,3.0,0.083,3.8083,2.7638,4.142,105,286,132
MB,1h,0.675,4.0,0.083,3.8083,2.7638,4.142,105,286,132
MB,1h,0.675,5.0,0.083,3.8083,2.7638,4.142,105,286,132
MB,1h,0.675,7.0,0.083,3.8083,2.7638,4.142,105,286,132
MB,1h,0.675,10.0,0.083,3.8083,2.7638,4.142,105,286,132
MB,1h,0.525,3.0,1.0,6.6419,2.759,1.7152,115,292,145
MB,1h,0.325,10.0,1.0,5.5387,2.7529,3.12,128,310,161
MB,1h,0.45,5.0,1.0,5.5356,2.7478,2.7441,123,310,156
MB,1h,0.675,7.0,1.0,4.1755,2.7362,4.7597,105,286,132
MB,1h,0.55,2.0,0.5,6.5222,2.6951,3.2862,112,290,142
MB,1h,0.325,7.0,1.0,5.3514,2.6817,3.093,128,310,161
MB,1h,0.7,2.0,0.083,3.3831,2.6803,4.1891,102,279,130
MB,1h,0.7,3.0,0.083,3.3831,2.6803,4.1891,102,279,130
MB,1h,0.7,4.0,0.083,3.3831,2.6803,4.1891,102,279,130
MB,1h,0.7,5.0,0.083,3.3831,2.6803,4.1891,102,279,130
MB,1h,0.7,7.0,0.083,3.3831,2.6803,4.1891,102,279,130
MB,1h,0.7,10.0,0.083,3.3831,2.6803,4.1891,102,279,130
MB,1h,0.55,5.0,1.0,6.5432,2.6735,2.2184,112,290,142
MB,1h,0.375,2.0,1.0,4.2587,2.6621,3.5457,127,309,155
MB,1h,0.3,2.0,1.0,6.1349,2.6503,0.2407,125,316,163
MB,1h,0.325,5.0,1.0,5.3836,2.6476,2.9961,128,310,161
MB,1h,0.325,3.0,1.0,5.1887,2.6322,2.5258,128,310,161
MB,1h,0.45,3.0,1.0,5.8751,2.5696,1.964,123,310,156
MB,1h,0.65,4.0,1.0,4.1706,2.5503,3.7168,109,287,137
MB,1h,0.45,4.0,1.0,5.7912,2.533,2.4611,123,310,156
MB,1h,0.45,10.0,1.0,5.9132,2.5243,3.0914,123,310,156
MB,1h,0.65,2.0,0.5,3.4749,2.5188,4.9748,109,287,137
MB,1h,0.475,5.0,1.0,5.511,2.5029,2.1174,122,307,152
MB,1h,0.55,4.0,1.0,6.8174,2.4947,1.6406,112,290,142
MB,1h,0.45,7.0,1.0,5.8044,2.4873,3.1623,123,310,156
MB,1h,0.7,4.0,1.0,3.3295,2.4133,3.4829,102,279,130
MB,1h,0.475,4.0,1.0,5.7746,2.4024,1.5841,122,307,152
MB,1h,0.425,2.0,1.0,4.9157,2.3368,2.3174,122,308,158
MB,1h,0.675,4.0,1.0,4.2845,2.3313,3.7942,105,286,132
MB,1h,0.575,3.0,1.0,4.9106,2.3149,1.694,115,289,144
MB,1h,0.475,10.0,1.0,5.9928,2.3102,2.5177,122,307,152
MB,1h,0.525,2.0,1.0,5.0357,2.2862,1.4667,115,292,145
MB,1h,0.45,2.0,1.0,4.4962,2.2589,1.5881,123,310,156
MB,1h,0.325,2.0,1.0,5.4765,2.2401,1.6154,128,310,161
MB,1h,0.475,7.0,1.0,5.8541,2.2316,2.5688,122,307,152
MB,1h,0.4,5.0,2.0,2.4031,2.2023,0.3326,126,304,157
MB,1h,0.55,3.0,1.0,6.2779,2.1481,1.4479,112,290,142
MB,1h,0.65,3.0,1.0,3.289,2.148,3.273,109,287,137
MB,1h,0.475,3.0,1.0,5.9061,2.1469,1.1663,122,307,152
MB,1h,0.675,2.0,0.5,3.7217,2.1232,4.673,105,286,132
MB,1h,0.5,10.0,1.0,6.6232,2.0607,3.2334,116,302,147
MB,1h,0.4,7.0,2.0,2.8824,2.0534,0.8411,126,304,157
MB,1h,0.675,3.0,1.0,3.7737,2.0091,3.4116,105,286,132
MB,1h,0.4,4.0,2.0,2.3871,1.9948,0.9992,126,304,157
MB,1h,0.5,7.0,1.0,6.4658,1.9921,3.3551,116,302,147
MB,1h,0.6,2.0,1.0,3.3685,1.9433,2.1725,115,284,143
MB,1h,0.5,4.0,1.0,6.15,1.9129,2.4976,116,302,147
MB,1h,0.7,2.0,0.5,3.3696,1.9021,4.6936,102,279,130
MB,1h,0.475,2.0,1.0,4.7481,1.8917,1.0654,122,307,152
MB,1h,0.5,5.0,1.0,6.2963,1.8005,2.8038,116,302,147
MB,1h,0.7,3.0,1.0,3.3497,1.6606,2.9146,102,279,130
MB,1h,0.375,5.0,2.0,2.1666,1.6213,0.7103,127,309,155
MB,1h,0.625,2.0,1.0,3.24,1.6017,2.6597,113,284,141
MB,1h,0.575,2.0,1.0,4.1954,1.5918,1.7402,115,289,144
MB,1h,0.4,10.0,2.0,3.556,1.5669,1.4038,126,304,157
MB,1h,0.55,2.0,1.0,5.5258,1.5442,1.316,112,290,142
MB,1h,0.5,3.0,1.0,6.877,1.5213,2.0691,116,302,147
MB,1h,0.4,3.0,2.0,2.2219,1.4785,0.374,126,304,157
MB,1h,0.375,4.0,2.0,2.1896,1.1846,1.8471,127,309,155
MB,1h,0.5,2.0,1.0,5.0462,1.1006,1.6025,116,302,147
MB,1h,0.375,3.0,2.0,1.5382,0.9701,0.9668,127,309,155
MB,1h,0.65,2.0,1.0,2.1138,0.8814,2.784,109,287,137
MB,1h,0.375,10.0,2.0,3.2847,0.7488,1.8717,127,309,155
MB,1h,0.4,2.0,2.0,2.0877,0.7127,0.6151,126,304,157
MB,1h,0.675,2.0,1.0,2.6044,0.6629,2.8544,105,286,132
MB,1h,0.35,10.0,2.0,3.9341,0.5833,0.4146,127,309,162
MB,1h,0.375,7.0,2.0,2.6842,0.5755,1.5769,127,309,155
MB,1h,0.7,2.0,1.0,2.1089,0.45,2.6859,102,279,130
MB,1h,0.35,7.0,2.0,3.3998,0.4291,0.1059,127,309,162
MB,1h,0.325,10.0,2.0,4.1637,0.3752,0.2042,128,310,161
MB,1h,0.375,2.0,2.0,2.082,0.0853,1.1045,127,309,155
MB,2h,0.5,3.0,0.25,9.6239,9.1599,10.7094,62,168,57
MB,2h,0.5,10.0,0.25,8.8745,9.0954,10.762,62,168,57
MB,2h,0.5,7.0,0.25,8.873,9.0938,10.762,62,168,57
MB,2h,0.5,5.0,0.25,8.8726,9.0824,10.7604,62,168,57
MB,2h,0.5,4.0,0.25,8.8725,9.0691,10.7115,62,168,57
MB,2h,0.7,10.0,0.25,9.4319,8.9918,7.7965,56,159,50
MB,2h,0.7,7.0,0.25,9.4317,8.9844,7.7906,56,159,50
MB,2h,0.7,5.0,0.25,9.4739,8.9622,7.7866,56,159,50
MB,2h,0.5,2.0,0.25,9.9345,8.9577,10.5451,62,168,57
MB,2h,0.7,4.0,0.5,10.3373,8.8486,5.3088,56,159,50
MB,2h,0.7,4.0,0.25,9.4336,8.8195,7.4659,56,159,50
MB,2h,0.525,3.0,0.25,9.2386,8.8092,11.3371,64,166,58
MB,2h,0.7,10.0,0.5,11.147,8.79,6.541,56,159,50
MB,2h,0.7,7.0,0.5,11.1298,8.7752,6.3588,56,159,50
MB,2h,0.525,10.0,0.25,8.536,8.7492,11.393,64,166,58
MB,2h,0.525,7.0,0.25,8.5347,8.7487,11.3929,64,166,58
MB,2h,0.525,5.0,0.25,8.5344,8.7405,11.3929,64,166,58
MB,2h,0.525,4.0,0.25,8.5343,8.7377,11.3467,64,166,58
MB,2h,0.7,3.0,0.25,9.2574,8.7011,7.9632,56,159,50
MB,2h,0.7,5.0,0.5,10.7034,8.661,6.1837,56,159,50
MB,2h,0.5,3.0,0.167,8.2539,8.5643,10.536,62,168,57
MB,2h,0.5,7.0,0.167,8.2633,8.4986,10.5391,62,168,57
MB,2h,0.5,10.0,0.167,8.2633,8.4986,10.5391,62,168,57
MB,2h,0.5,5.0,0.167,8.2633,8.4968,10.5391,62,168,57
MB,2h,0.5,4.0,0.167,8.2633,8.4936,10.536,62,168,57
MB,2h,0.525,2.0,0.25,9.5066,8.4161,11.205,64,166,58
MB,2h,0.475,2.0,0.25,8.0986,8.4083,9.4978,63,171,63
MB,2h,0.7,3.0,0.5,9.8015,8.3712,7.2519,56,159,50
MB,2h,0.5,2.0,0.167,8.332,8.3492,10.412,62,168,57
MB,2h,0.475,10.0,0.25,7.7235,8.3351,9.4903,63,171,63
MB,2h,0.475,7.0,0.25,7.7219,8.3335,9.4903,63,171,63
MB,2h,0.475,5.0,0.25,7.7215,8.3219,9.4896,63,171,63
MB,2h,0.475,4.0,0.25,7.7214,8.3086,9.4347,63,171,63
MB,2h,0.525,3.0,0.167,7.5815,8.3067,10.9479,64,166,58
MB,2h,0.45,7.0,0.25,7.9963,8.2901,11.3696,65,175,64
MB,2h,0.45,10.0,0.25,7.997,8.2901,11.3696,65,175,64
MB,2h,0.45,5.0,0.25,7.9949,8.2717,11.3695,65,175,64
MB,2h,0.45,4.0,0.25,7.9949,8.2605,11.3112,65,175,64
MB,2h,0.475,3.0,0.25,8.1968,8.2577,9.4419,63,171,63
MB,2h,0.525,7.0,0.167,7.5903,8.2504,10.9515,64,166,58
MB,2h,0.525,10.0,0.167,7.5903,8.2504,10.9515,64,166,58
MB,2h,0.525,4.0,0.167,7.5903,8.2489,10.9488,64,166,58
MB,2h,0.525,5.0,0.167,7.5903,8.2489,10.9515,64,166,58
MB,2h,0.45,3.0,0.25,7.9901,8.2154,11.3091,65,175,64
MB,2h,0.5,2.0,0.5,12.2406,8.1972,8.9642,62,168,57
MB,2h,0.4,4.0,0.5,10.3001,8.1893,9.5955,66,178,71
MB,2h,0.675,10.0,0.5,10.0273,8.1831,7.7021,58,164,49
MB,2h,0.675,7.0,0.5,10.0144,8.1824,7.6659,58,164,49
MB,2h,0.45,2.0,0.25,8.1189,8.1568,11.3705,65,175,64
MB,2h,0.5,3.0,0.5,12.4414,8.1398,9.9512,62,168,57
MB,2h,0.7,10.0,0.167,7.7104,8.1374,6.7166,56,159,50
MB,2h,0.7,7.0,0.167,7.7104,8.1364,6.7166,56,159,50
MB,2h,0.7,5.0,0.167,7.7086,8.1343,6.7161,56,159,50
MB,2h,0.4,7.0,0.5,10.3893,8.1328,9.7679,66,178,71
MB,2h,0.4,5.0,0.5,10.3202,8.1106,9.7188,66,178,71
MB,2h,0.7,4.0,0.167,7.7016,8.0858,6.5891,56,159,50
MB,2h,0.525,2.0,0.5,11.4745,8.081,9.282,64,166,58
MB,2h,0.4,10.0,0.5,10.3896,8.0717,9.7688,66,178,71
MB,2h,0.675,5.0,0.5,9.8658,8.0694,7.3133,58,164,49
MB,2h,0.525,2.0,0.167,7.6394,8.0692,10.8192,64,166,58
MB,2h,0.4,3.0,0.5,10.1682,8.0291,9.2514,66,178,71
MB,2h,0.525,3.0,0.5,11.7319,8.0164,9.9947,64,166,58
MB,2h,0.7,3.0,0.167,7.6306,7.9882,7.1945,56,159,50
MB,2h,0.425,7.0,0.5,11.5041,7.9611,12.2628,65,174,68
MB,2h,0.625,10.0,0.5,10.6746,7.9357,11.0114,61,166,53
MB,2h,0.5,7.0,0.5,12.5229,7.9335,10.4188,62,168,57
MB,2h,0.65,10.0,0.5,10.3705,7.925,6.0575,60,164,51
MB,2h,0.525,10.0,0.5,11.9704,7.923,10.6829,64,166,58
MB,2h,0.625,3.0,0.5,9.5978,7.9185,9.723,61,166,53
MB,2h,0.5,10.0,0.5,12.5904,7.9151,10.425,62,168,57
MB,2h,0.625,7.0,0.5,10.6165,7.9076,10.9893,61,166,53
MB,2h,0.5,4.0,0.5,12.4951,7.9043,9.9845,62,168,57
MB,2h,0.525,7.0,0.5,11.9065,7.9035,10.6466,64,166,58
MB,2h,0.425,10.0,0.5,11.5171,7.9011,12.2638,65,174,68
MB,2h,0.5,5.0,0.5,12.5078,7.892,10.3519,62,168,57
MB,2h,0.525,4.0,0.5,11.881,7.8833,10.268,64,166,58
MB,2h,0.65,5.0,0.5,10.1834,7.8819,5.7039,60,164,51
MB,2h,0.65,7.0,0.5,10.3128,7.8788,6.0209,60,164,51
MB,2h,0.425,5.0,0.5,11.432,7.8756,12.213,65,174,68
MB,2h,0.525,5.0,0.5,11.8926,7.8719,10.6181,64,166,58
MB,2h,0.675,3.0,0.5,8.7204,7.8691,7.1612,58,164,49
MB,2h,0.625,5.0,0.5,10.4944,7.8658,10.6683,61,166,53
MB,2h,0.7,2.0,0.25,8.8856,7.8608,7.6218,56,159,50
MB,2h,0.475,2.0,0.5,9.7529,7.8436,7.7538,63,171,63
MB,2h,0.675,4.0,0.5,9.3191,7.8216,6.6766,58,164,49
MB,2h,0.475,7.0,0.167,6.7428,7.8207,9.4558,63,171,63
MB,2h,0.475,10.0,0.167,6.7428,7.8207,9.4558,63,171,63
MB,2h,0.475,5.0,0.167,6.7428,7.8188,9.4558,63,171,63
MB,2h,0.425,4.0,0.5,11.4289,7.8186,11.9176,65,174,68
MB,2h,0.55,3.0,0.25,8.8648,7.8159,12.4342,64,169,54
MB,2h,0.475,4.0,0.167,6.7428,7.8155,9.4528,63,171,63
MB,2h,0.675,10.0,0.25,8.605,7.8118,7.0489,58,164,49
MB,2h,0.625,4.0,0.5,10.0694,7.8059,10.6242,61,166,53
MB,2h,0.675,7.0,0.25,8.6048,7.8047,7.0489,58,164,49
MB,2h,0.55,10.0,0.25,8.1754,7.8019,12.416,64,169,54
MB,2h,0.55,7.0,0.25,8.1741,7.8004,12.416,64,169,54
MB,2h,0.475,3.0,0.167,6.8819,7.7986,9.4528,63,171,63
MB,2h,0.675,5.0,0.25,8.5841,7.7932,7.0379,58,164,49
MB,2h,0.55,5.0,0.25,8.1739,7.7906,12.4125,64,169,54
MB,2h,0.55,4.0,0.25,8.1738,7.79,12.409,64,169,54
MB,2h,0.375,4.0,0.5,10.3885,7.781,8.7246,68,182,73
MB,2h,0.65,10.0,0.167,6.3389,7.7731,7.8538,60,164,51
MB,2h,0.65,7.0,0.167,6.3389,7.7719,7.8538,60,164,51
MB,2h,0.65,5.0,0.167,6.3378,7.7717,7.8537,60,164,51
MB,2h,0.65,4.0,0.167,6.3367,7.7636,7.849,60,164,51
MB,2h,0.625,7.0,0.167,7.2879,7.7342,10.0116,61,166,53
MB,2h,0.625,10.0,0.167,7.2879,7.7342,10.0116,61,166,53
MB,2h,0.625,5.0,0.167,7.2879,7.7329,10.0115,61,166,53
MB,2h,0.475,2.0,0.167,6.9424,7.7278,9.3589,63,171,63
MB,2h,0.45,7.0,0.167,7.7581,7.7259,11.3193,65,175,64
MB,2h,0.45,10.0,0.167,7.7582,7.7259,11.3193,65,175,64
MB,2h,0.625,4.0,0.167,7.2857,7.7243,10.011,61,166,53
MB,2h,0.45,5.0,0.167,7.7581,7.7208,11.3193,65,175,64
MB,2h,0.55,2.0,0.5,10.626,7.7194,11.8553,64,169,54
MB,2h,0.45,4.0,0.167,7.7581,7.7188,11.3152,65,175,64
MB,2h,0.45,2.0,0.167,7.8042,7.7167,11.2353,65,175,64
MB,2h,0.375,7.0,0.5,10.4756,7.7157,8.8719,68,182,73
MB,2h,0.65,4.0,0.5,9.8676,7.7155,5.3767,60,164,51
MB,2h,0.425,3.0,0.5,11.2621,7.7094,11.734,65,174,68
MB,2h,0.65,10.0,0.25,8.3414,7.7054,5.1109,60,164,51
MB,2h,0.45,3.0,0.167,7.7579,7.7025,11.3151,65,175,64
MB,2h,0.65,7.0,0.25,8.3406,7.6968,5.1109,60,164,51
MB,2h,0.375,5.0,0.5,10.4067,7.695,8.8227,68,182,73
MB,2h,0.65,5.0,0.25,8.3283,7.6939,5.1058,60,164,51
MB,2h,0.425,7.0,0.25,7.9803,7.6865,12.3671,65,174,68
MB,2h,0.425,10.0,0.25,7.981,7.6865,12.3671,65,174,68
MB,2h,0.675,4.0,0.25,8.613,7.6797,6.7941,58,164,49
MB,2h,0.425,5.0,0.25,7.9788,7.6675,12.367,65,174,68
MB,2h,0.375,3.0,0.5,10.3727,7.6596,8.3581,68,182,73
MB,2h,0.425,4.0,0.25,7.9788,7.6559,12.3171,65,174,68
MB,2h,0.375,10.0,0.5,10.4756,7.6543,8.8729,68,182,73
MB,2h,0.625,10.0,0.25,8.2603,7.6533,10.0685,61,166,53
MB,2h,0.625,7.0,0.25,8.2595,7.6517,10.0685,61,166,53
MB,2h,0.65,4.0,0.25,8.3984,7.646,5.0682,60,164,51
MB,2h,0.65,3.0,0.167,6.3038,7.6445,8.3306,60,164,51
MB,2h,0.625,5.0,0.25,8.2594,7.6416,10.0631,61,166,53
MB,2h,0.65,3.0,0.5,9.1187,7.631,5.0757,60,164,51
MB,2h,0.7,2.0,0.167,7.487,7.6252,7.0178,56,159,50
MB,2h,0.55,2.0,0.25,9.8205,7.6222,12.0743,64,169,54
MB,2h,0.675,10.0,0.167,6.979,7.6131,6.367,58,164,49
MB,2h,0.425,3.0,0.25,7.9737,7.6129,12.2939,65,174,68
MB,2h,0.675,7.0,0.167,6.979,7.612,6.367,58,164,49
MB,2h,0.625,3.0,0.167,7.3182,7.6119,9.8501,61,166,53
MB,2h,0.675,5.0,0.167,6.9773,7.6108,6.3665,58,164,49
MB,2h,0.625,4.0,0.25,8.327,7.6021,10.0564,61,166,53
MB,2h,0.425,7.0,0.167,8.6045,7.572,11.9236,65,174,68
MB,2h,0.425,10.0,0.167,8.6045,7.572,11.9236,65,174,68
MB,2h,0.675,4.0,0.167,6.9693,7.5685,6.261,58,164,49
MB,2h,0.425,5.0,0.167,8.6045,7.5667,11.9236,65,174,68
MB,2h,0.425,4.0,0.167,8.6045,7.5646,11.918,65,174,68
MB,2h,0.6,10.0,0.5,9.9056,7.5584,11.9311,63,168,53
MB,2h,0.425,3.0,0.167,8.6042,7.5471,11.9179,65,174,68
MB,2h,0.675,3.0,0.25,8.4674,7.5456,7.271,58,164,49
MB,2h,0.6,7.0,0.5,9.8481,7.5361,11.9171,63,168,53
MB,2h,0.425,2.0,0.167,8.6592,7.5348,11.8578,65,174,68
MB,2h,0.5,3.0,1.0,12.3405,7.5345,4.7133,62,168,57
MB,2h,0.6,5.0,0.5,9.8421,7.5215,11.5967,63,168,53
MB,2h,0.6,4.0,0.5,10.1898,7.5117,11.5299,63,168,53
MB,2h,0.6,10.0,0.25,7.3717,7.4968,10.1421,63,168,53
MB,2h,0.6,7.0,0.25,7.3708,7.4954,10.1421,63,168,53
MB,2h,0.6,5.0,0.25,7.3708,7.4871,10.1376,63,168,53
MB,2h,0.4,2.0,0.5,9.3193,7.4859,8.9564,66,178,71
MB,2h,0.6,3.0,0.5,9.316,7.4808,10.6433,63,168,53
MB,2h,0.675,3.0,0.167,6.9389,7.4716,6.8641,58,164,49
MB,2h,0.65,3.0,0.25,8.209,7.4704,5.3261,60,164,51
MB,2h,0.425,2.0,0.25,8.1161,7.4697,12.3319,65,174,68
MB,2h,0.6,4.0,0.25,7.9516,7.4689,10.1291,63,168,53
MB,2h,0.625,2.0,0.167,7.3035,7.4613,10.2133,61,166,53
MB,2h,0.625,3.0,0.25,8.3106,7.4469,9.8063,61,166,53
MB,2h,0.3,3.0,0.5,10.0318,7.4338,8.5307,70,187,70
MB,2h,0.5,4.0,1.0,13.0334,7.4316,4.3669,62,168,57
MB,2h,0.6,10.0,0.167,7.0445,7.4202,10.4703,63,168,53
MB,2h,0.6,7.0,0.167,7.0445,7.4201,10.4703,63,168,53
MB,2h,0.6,5.0,0.167,7.0445,7.4189,10.4703,63,168,53
MB,2h,0.6,4.0,0.167,7.039,7.4162,10.4696,63,168,53
MB,2h,0.6,3.0,0.25,7.9067,7.4148,9.8224,63,168,53
MB,2h,0.65,2.0,0.167,6.221,7.3999,8.1369,60,164,51
MB,2h,0.6,3.0,0.167,6.9957,7.3967,10.3365,63,168,53
MB,2h,0.525,5.0,1.0,11.9454,7.3892,5.2227,64,166,58
MB,2h,0.35,4.0,0.5,8.87,7.3889,9.2604,71,185,72
MB,2h,0.3,5.0,0.5,10.0852,7.3711,9.0729,70,187,70
MB,2h,0.6,2.0,0.5,9.6659,7.3579,10.3731,63,168,53
MB,2h,0.5,7.0,1.0,13.4293,7.3556,4.861,62,168,57
MB,2h,0.5,10.0,1.0,13.7037,7.3474,5.0285,62,168,57
MB,2h,0.575,2.0,0.5,10.2288,7.3374,11.009,65,169,54
MB,2h,0.3,10.0,0.5,10.1567,7.3285,9.0805,70,187,70
MB,2h,0.3,7.0,0.5,10.1567,7.3283,9.0805,70,187,70
MB,2h,0.35,7.0,0.5,8.9795,7.3214,9.3405,71,185,72
MB,2h,0.375,7.0,1.0,11.808,7.3211,3.9006,68,182,73
MB,2h,0.375,4.0,1.0,11.1931,7.3204,3.2705,68,182,73
MB,2h,0.5,5.0,1.0,13.3044,7.3153,4.8161,62,168,57
MB,2h,0.375,2.0,0.5,10.591,7.3037,8.0591,68,182,73
MB,2h,0.3,4.0,0.5,10.0393,7.3013,9.0228,70,187,70
MB,2h,0.35,5.0,0.5,8.9121,7.3007,9.2891,71,185,72
MB,2h,0.55,10.0,0.5,10.4826,7.3,12.9025,64,169,54
MB,2h,0.55,3.0,0.167,7.1991,7.2757,11.4053,64,169,54
MB,2h,0.55,7.0,0.5,10.4201,7.2687,12.8877,64,169,54
MB,2h,0.55,5.0,0.5,10.407,7.2662,12.7219,64,169,54
MB,2h,0.4,7.0,1.0,11.7479,7.264,5.5613,66,178,71
MB,2h,0.4,2.0,0.167,8.6874,7.2626,8.1864,66,178,71
MB,2h,0.55,3.0,0.5,10.2975,7.2602,12.3515,64,169,54
MB,2h,0.35,10.0,0.5,8.9795,7.2595,9.3416,71,185,72
MB,2h,0.55,7.0,0.167,7.207,7.2566,11.508,64,169,54
MB,2h,0.55,10.0,0.167,7.207,7.2566,11.508,64,169,54
MB,2h,0.55,4.0,0.167,7.207,7.2552,11.5079,64,169,54
MB,2h,0.55,5.0,0.167,7.207,7.2552,11.508,64,169,54
MB,2h,0.35,3.0,0.5,8.8495,7.2542,8.8021,71,185,72
MB,2h,0.55,4.0,0.5,10.2781,7.2453,12.5327,64,169,54
MB,2h,0.675,2.0,0.167,6.6919,7.2451,6.6624,58,164,49
MB,2h,0.4,5.0,0.167,8.6313,7.245,8.2009,66,178,71
MB,2h,0.4,7.0,0.167,8.6313,7.245,8.2009,66,178,71
MB,2h,0.4,10.0,0.167,8.6313,7.245,8.2009,66,178,71
MB,2h,0.45,7.0,0.5,10.7018,7.2388,10.4316,65,175,64
MB,2h,0.4,4.0,0.167,8.6313,7.238,8.1994,66,178,71
MB,2h,0.6,2.0,0.167,7.1085,7.2352,10.5529,63,168,53
MB,2h,0.4,3.0,0.167,8.6313,7.2336,8.1951,66,178,71
MB,2h,0.525,4.0,1.0,11.4882,7.2309,4.8635,64,166,58
MB,2h,0.425,2.0,0.5,10.4627,7.2273,11.445,65,174,68
MB,2h,0.55,2.0,0.167,7.117,7.2131,11.2769,64,169,54
MB,2h,0.5,2.0,1.0,12.4475,7.2128,3.9816,62,168,57
MB,2h,0.625,2.0,0.5,9.1891,7.2116,9.1913,61,166,53
MB,2h,0.3,3.0,1.0,10.6576,7.2075,3.1096,70,187,70
MB,2h,0.4,4.0,1.0,11.1115,7.2075,5.1352,66,178,71
MB,2h,0.375,5.0,1.0,11.5108,7.2074,3.5652,68,182,73
MB,2h,0.575,10.0,0.5,10.1165,7.184,11.9549,65,169,54
MB,2h,0.45,10.0,0.5,10.7144,7.1807,10.4328,65,175,64
MB,2h,0.375,10.0,1.0,11.8502,7.1744,3.4096,68,182,73
MB,2h,0.475,7.0,0.5,10.4037,7.1716,8.654,63,171,63
MB,2h,0.325,7.0,0.5,8.3274,7.1693,8.7076,70,188,71
MB,2h,0.575,7.0,0.5,10.0592,7.1615,11.9407,65,169,54
MB,2h,0.3,2.0,0.5,9.5754,7.1603,7.9807,70,187,70
MB,2h,0.45,5.0,0.5,10.6316,7.156,10.3911,65,175,64
MB,2h,0.475,10.0,0.5,10.4716,7.1525,8.6606,63,171,63
MB,2h,0.325,5.0,0.5,8.2575,7.148,8.6698,70,188,71
