r_target,expiry_days,n,win_rate,avg_pnl,total_pnl,kind,tf,split,depth_frac,n_zones
5.0,0.167,395,0.514,1.7583,694.51,BB,15m,train,0.475,767
5.0,0.25,395,0.473,1.484,586.18,BB,15m,train,0.475,767
5.0,0.5,395,0.37,0.1844,72.84,BB,15m,train,0.475,767
5.0,1.0,395,0.311,-1.5346,-606.19,BB,15m,train,0.475,767
5.0,2.0,395,0.294,-3.7998,-1500.91,BB,15m,train,0.475,767
5.0,5.0,395,0.248,-8.3261,-3288.8,BB,15m,train,0.475,767
7.0,0.083,395,0.638,1.9729,779.31,BB,15m,train,0.475,767
7.0,0.125,395,0.565,2.2019,869.74,BB,15m,train,0.475,767
7.0,0.167,395,0.506,1.7933,708.36,BB,15m,train,0.475,767
7.0,0.25,395,0.466,1.6684,659.03,BB,15m,train,0.475,767
7.0,0.5,395,0.359,0.6483,256.09,BB,15m,train,0.475,767
7.0,1.0,395,0.289,-0.9568,-377.93,BB,15m,train,0.475,767
7.0,2.0,395,0.263,-2.9964,-1183.59,BB,15m,train,0.475,767
7.0,5.0,395,0.215,-7.6278,-3012.99,BB,15m,train,0.475,767
10.0,0.083,395,0.635,1.9087,753.95,BB,15m,train,0.475,767
10.0,0.125,395,0.559,2.0773,820.53,BB,15m,train,0.475,767
10.0,0.167,395,0.501,1.6719,660.4,BB,15m,train,0.475,767
10.0,0.25,395,0.461,1.5505,612.43,BB,15m,train,0.475,767
10.0,0.5,395,0.344,0.3386,133.77,BB,15m,train,0.475,767
10.0,1.0,395,0.268,-0.9956,-393.28,BB,15m,train,0.475,767
10.0,2.0,395,0.228,-2.7564,-1088.78,BB,15m,train,0.475,767
10.0,5.0,395,0.175,-7.2771,-2874.45,BB,15m,train,0.475,767
2.0,0.083,397,0.675,1.9557,776.41,BB,15m,train,0.5,767
2.0,0.125,397,0.632,2.0273,804.83,BB,15m,train,0.5,767
2.0,0.167,397,0.592,1.5065,598.1,BB,15m,train,0.5,767
2.0,0.25,397,0.552,0.9491,376.78,BB,15m,train,0.5,767
2.0,0.5,397,0.509,-0.1339,-53.18,BB,15m,train,0.5,767
2.0,1.0,397,0.458,-1.7705,-702.88,BB,15m,train,0.5,767
2.0,2.0,397,0.385,-3.9847,-1581.94,BB,15m,train,0.5,767
2.0,5.0,397,0.184,-8.358,-3318.12,BB,15m,train,0.5,767
3.0,0.083,397,0.65,2.0322,806.79,BB,15m,train,0.5,767
3.0,0.125,397,0.594,2.0781,825.02,BB,15m,train,0.5,767
3.0,0.167,397,0.549,1.563,620.53,BB,15m,train,0.5,767
3.0,0.25,397,0.506,1.0941,434.34,BB,15m,train,0.5,767
3.0,0.5,397,0.438,0.0242,9.6,BB,15m,train,0.5,767
3.0,1.0,397,0.411,-1.6056,-637.44,BB,15m,train,0.5,767
3.0,2.0,397,0.365,-3.8543,-1530.15,BB,15m,train,0.5,767
3.0,5.0,397,0.257,-8.2584,-3278.57,BB,15m,train,0.5,767
4.0,0.083,397,0.637,2.0097,797.85,BB,15m,train,0.5,767
4.0,0.125,397,0.574,2.1436,851.02,BB,15m,train,0.5,767
4.0,0.167,397,0.526,1.7151,680.89,BB,15m,train,0.5,767
4.0,0.25,397,0.484,1.3316,528.66,BB,15m,train,0.5,767
4.0,0.5,397,0.393,0.135,53.58,BB,15m,train,0.5,767
4.0,1.0,397,0.348,-1.4605,-579.81,BB,15m,train,0.5,767
4.0,2.0,397,0.322,-3.6602,-1453.11,BB,15m,train,0.5,767
4.0,5.0,397,0.264,-8.1301,-3227.63,BB,15m,train,0.5,767
5.0,0.083,397,0.635,1.9799,786.01,BB,15m,train,0.5,767
5.0,0.125,397,0.569,2.1788,864.97,BB,15m,train,0.5,767
5.0,0.167,397,0.516,1.6149,641.11,BB,15m,train,0.5,767
5.0,0.25,397,0.469,1.2768,506.91,BB,15m,train,0.5,767
5.0,0.5,397,0.375,0.2162,85.82,BB,15m,train,0.5,767
5.0,1.0,397,0.32,-1.2723,-505.09,BB,15m,train,0.5,767
5.0,2.0,397,0.297,-3.4853,-1383.65,BB,15m,train,0.5,767
5.0,5.0,397,0.257,-7.9919,-3172.78,BB,15m,train,0.5,767
7.0,0.083,397,0.632,1.9534,775.5,BB,15m,train,0.5,767
7.0,0.125,397,0.562,2.1751,863.51,BB,15m,train,0.5,767
7.0,0.167,397,0.509,1.68,666.94,BB,15m,train,0.5,767
7.0,0.25,397,0.461,1.5105,599.66,BB,15m,train,0.5,767
7.0,0.5,397,0.365,0.6089,241.74,BB,15m,train,0.5,767
7.0,1.0,397,0.292,-0.9597,-380.98,BB,15m,train,0.5,767
7.0,2.0,397,0.262,-2.9748,-1181.01,BB,15m,train,0.5,767
7.0,5.0,397,0.217,-7.6698,-3044.92,BB,15m,train,0.5,767
10.0,0.083,397,0.632,1.9484,773.53,BB,15m,train,0.5,767
10.0,0.125,397,0.559,2.1182,840.93,BB,15m,train,0.5,767
10.0,0.167,397,0.506,1.6337,648.58,BB,15m,train,0.5,767
10.0,0.25,397,0.458,1.4852,589.61,BB,15m,train,0.5,767
10.0,0.5,397,0.355,0.5779,229.44,BB,15m,train,0.5,767
10.0,1.0,397,0.275,-0.7749,-307.63,BB,15m,train,0.5,767
10.0,2.0,397,0.229,-2.5506,-1012.59,BB,15m,train,0.5,767
10.0,5.0,397,0.179,-7.1629,-2843.67,BB,15m,train,0.5,767
2.0,0.083,392,0.668,2.0297,795.64,BB,15m,train,0.525,767
2.0,0.125,392,0.63,2.043,800.87,BB,15m,train,0.525,767
2.0,0.167,392,0.587,1.4987,587.48,BB,15m,train,0.525,767
2.0,0.25,392,0.538,0.8762,343.47,BB,15m,train,0.525,767
2.0,0.5,392,0.495,-0.2423,-94.98,BB,15m,train,0.525,767
2.0,1.0,392,0.444,-1.8953,-742.95,BB,15m,train,0.525,767
2.0,2.0,392,0.37,-4.1186,-1614.49,BB,15m,train,0.525,767
2.0,5.0,392,0.171,-8.4954,-3330.18,BB,15m,train,0.525,767
3.0,0.083,392,0.645,2.0889,818.84,BB,15m,train,0.525,767
3.0,0.125,392,0.605,2.1529,843.95,BB,15m,train,0.525,767
3.0,0.167,392,0.546,1.6336,640.37,BB,15m,train,0.525,767
3.0,0.25,392,0.497,1.11,435.12,BB,15m,train,0.525,767
3.0,0.5,392,0.431,0.0687,26.93,BB,15m,train,0.525,767
3.0,1.0,392,0.406,-1.4609,-572.66,BB,15m,train,0.525,767
3.0,2.0,392,0.367,-3.6731,-1439.86,BB,15m,train,0.525,767
3.0,5.0,392,0.245,-8.0634,-3160.84,BB,15m,train,0.525,767
4.0,0.083,392,0.63,2.0745,813.19,BB,15m,train,0.525,767
4.0,0.125,392,0.582,2.208,865.55,BB,15m,train,0.525,767
4.0,0.167,392,0.526,1.7887,701.16,BB,15m,train,0.525,767
4.0,0.25,392,0.474,1.3591,532.77,BB,15m,train,0.525,767
4.0,0.5,392,0.393,0.1558,61.07,BB,15m,train,0.525,767
4.0,1.0,392,0.352,-1.4722,-577.09,BB,15m,train,0.525,767
4.0,2.0,392,0.321,-3.6154,-1417.24,BB,15m,train,0.525,767
4.0,5.0,392,0.265,-8.0593,-3159.24,BB,15m,train,0.525,767
5.0,0.083,392,0.625,2.0103,788.05,BB,15m,train,0.525,767
5.0,0.125,392,0.571,2.2181,869.5,BB,15m,train,0.525,767
5.0,0.167,392,0.508,1.6245,636.8,BB,15m,train,0.525,767
5.0,0.25,392,0.452,1.2472,488.91,BB,15m,train,0.525,767
5.0,0.5,392,0.367,0.2506,98.24,BB,15m,train,0.525,767
5.0,1.0,392,0.319,-1.2724,-498.79,BB,15m,train,0.525,767
5.0,2.0,392,0.296,-3.378,-1324.17,BB,15m,train,0.525,767
5.0,5.0,392,0.26,-7.8236,-3066.84,BB,15m,train,0.525,767
7.0,0.083,392,0.625,1.9656,770.52,BB,15m,train,0.525,767
7.0,0.125,392,0.564,2.1755,852.78,BB,15m,train,0.525,767
7.0,0.167,392,0.5,1.6397,642.76,BB,15m,train,0.525,767
7.0,0.25,392,0.444,1.4294,560.32,BB,15m,train,0.525,767
7.0,0.5,392,0.357,0.5965,233.82,BB,15m,train,0.525,767
7.0,1.0,392,0.293,-0.9489,-371.96,BB,15m,train,0.525,767
7.0,2.0,392,0.26,-3.0055,-1178.15,BB,15m,train,0.525,767
7.0,5.0,392,0.209,-7.738,-3033.3,BB,15m,train,0.525,767
10.0,0.083,392,0.625,1.981,776.54,BB,15m,train,0.525,767
10.0,0.125,392,0.561,2.1561,845.19,BB,15m,train,0.525,767
10.0,0.167,392,0.497,1.6433,644.18,BB,15m,train,0.525,767
10.0,0.25,392,0.441,1.4641,573.92,BB,15m,train,0.525,767
10.0,0.5,392,0.349,0.6628,259.81,BB,15m,train,0.525,767
10.0,1.0,392,0.276,-0.5958,-233.54,BB,15m,train,0.525,767
10.0,2.0,392,0.23,-2.2563,-884.48,BB,15m,train,0.525,767
10.0,5.0,392,0.181,-6.9121,-2709.56,BB,15m,train,0.525,767
2.0,0.083,395,0.661,1.928,761.56,BB,15m,train,0.55,767
2.0,0.125,395,0.633,2.0922,826.4,BB,15m,train,0.55,767
2.0,0.167,395,0.595,1.4936,589.95,BB,15m,train,0.55,767
2.0,0.25,395,0.547,0.9171,362.25,BB,15m,train,0.55,767
2.0,0.5,395,0.504,-0.1656,-65.41,BB,15m,train,0.55,767
2.0,1.0,395,0.441,-1.801,-711.39,BB,15m,train,0.55,767
2.0,2.0,395,0.357,-4.0139,-1585.49,BB,15m,train,0.55,767
2.0,5.0,395,0.154,-8.379,-3309.69,BB,15m,train,0.55,767
3.0,0.083,395,0.635,2.0406,806.05,BB,15m,train,0.55,767
3.0,0.125,395,0.597,2.0739,819.19,BB,15m,train,0.55,767
3.0,0.167,395,0.552,1.5889,627.63,BB,15m,train,0.55,767
3.0,0.25,395,0.499,1.0292,406.54,BB,15m,train,0.55,767
3.0,0.5,395,0.435,-0.0172,-6.78,BB,15m,train,0.55,767
3.0,1.0,395,0.403,-1.569,-619.74,BB,15m,train,0.55,767
3.0,2.0,395,0.375,-3.7635,-1486.6,BB,15m,train,0.55,767
3.0,5.0,395,0.241,-8.1309,-3211.7,BB,15m,train,0.55,767
4.0,0.083,395,0.618,1.9814,782.64,BB,15m,train,0.55,767
4.0,0.125,395,0.577,2.1212,837.87,BB,15m,train,0.55,767
4.0,0.167,395,0.532,1.7544,692.99,BB,15m,train,0.55,767
4.0,0.25,395,0.473,1.3361,527.74,BB,15m,train,0.55,767
4.0,0.5,395,0.395,0.2942,116.2,BB,15m,train,0.55,767
4.0,1.0,395,0.352,-1.3684,-540.53,BB,15m,train,0.55,767
4.0,2.0,395,0.319,-3.5651,-1408.2,BB,15m,train,0.55,767
4.0,5.0,395,0.263,-8.0146,-3165.76,BB,15m,train,0.55,767
5.0,0.083,395,0.61,1.8954,748.67,BB,15m,train,0.55,767
5.0,0.125,395,0.567,2.0937,827.02,BB,15m,train,0.55,767
5.0,0.167,395,0.514,1.7462,689.75,BB,15m,train,0.55,767
5.0,0.25,395,0.456,1.3585,536.63,BB,15m,train,0.55,767
5.0,0.5,395,0.37,0.398,157.23,BB,15m,train,0.55,767
5.0,1.0,395,0.319,-1.2057,-476.24,BB,15m,train,0.55,767
5.0,2.0,395,0.294,-3.3286,-1314.79,BB,15m,train,0.55,767
5.0,5.0,395,0.256,-7.8109,-3085.32,BB,15m,train,0.55,767
7.0,0.083,395,0.61,1.8741,740.25,BB,15m,train,0.55,767
7.0,0.125,395,0.559,2.0989,829.08,BB,15m,train,0.55,767
7.0,0.167,395,0.504,1.6278,642.98,BB,15m,train,0.55,767
7.0,0.25,395,0.443,1.3877,548.12,BB,15m,train,0.55,767
7.0,0.5,395,0.354,0.5774,228.07,BB,15m,train,0.55,767
7.0,1.0,395,0.289,-0.9782,-386.38,BB,15m,train,0.55,767
7.0,2.0,395,0.256,-3.0881,-1219.8,BB,15m,train,0.55,767
7.0,5.0,395,0.208,-7.847,-3099.57,BB,15m,train,0.55,767
10.0,0.083,395,0.61,1.8949,748.49,BB,15m,train,0.55,767
10.0,0.125,395,0.557,2.0869,824.33,BB,15m,train,0.55,767
10.0,0.167,395,0.501,1.6386,647.23,BB,15m,train,0.55,767
10.0,0.25,395,0.441,1.4367,567.51,BB,15m,train,0.55,767
10.0,0.5,395,0.349,0.6692,264.33,BB,15m,train,0.55,767
10.0,1.0,395,0.276,-0.6498,-256.67,BB,15m,train,0.55,767
10.0,2.0,395,0.228,-2.4473,-966.7,BB,15m,train,0.55,767
10.0,5.0,395,0.177,-7.1748,-2834.06,BB,15m,train,0.55,767
2.0,0.083,397,0.67,1.891,750.71,BB,15m,train,0.575,767
2.0,0.125,397,0.632,2.0479,813.02,BB,15m,train,0.575,767
2.0,0.167,397,0.602,1.5548,617.24,BB,15m,train,0.575,767
2.0,0.25,397,0.552,0.9554,379.28,BB,15m,train,0.575,767
2.0,0.5,397,0.506,-0.0804,-31.92,BB,15m,train,0.575,767
2.0,1.0,397,0.446,-1.6615,-659.61,BB,15m,train,0.575,767
2.0,2.0,397,0.365,-3.8507,-1528.72,BB,15m,train,0.575,767
2.0,5.0,397,0.156,-8.1895,-3251.23,BB,15m,train,0.575,767
3.0,0.083,397,0.645,2.0684,821.14,BB,15m,train,0.575,767
3.0,0.125,397,0.592,2.1046,835.52,BB,15m,train,0.575,767
3.0,0.167,397,0.557,1.6161,641.6,BB,15m,train,0.575,767
3.0,0.25,397,0.501,1.0683,424.11,BB,15m,train,0.575,767
3.0,0.5,397,0.446,0.0916,36.38,BB,15m,train,0.575,767
3.0,1.0,397,0.411,-1.4419,-572.44,BB,15m,train,0.575,767
3.0,2.0,397,0.375,-3.5906,-1425.47,BB,15m,train,0.575,767
3.0,5.0,397,0.239,-7.9068,-3139.0,BB,15m,train,0.575,767
4.0,0.083,397,0.627,2.0559,816.18,BB,15m,train,0.575,767
4.0,0.125,397,0.572,2.1861,867.9,BB,15m,train,0.575,767
4.0,0.167,397,0.534,1.801,714.98,BB,15m,train,0.575,767
4.0,0.25,397,0.471,1.367,542.71,BB,15m,train,0.575,767
4.0,0.5,397,0.406,0.4109,163.14,BB,15m,train,0.575,767
4.0,1.0,397,0.37,-1.2143,-482.07,BB,15m,train,0.575,767
4.0,2.0,397,0.332,-3.4011,-1350.25,BB,15m,train,0.575,767
4.0,5.0,397,0.264,-7.8538,-3117.94,BB,15m,train,0.575,767
5.0,0.083,397,0.62,2.0169,800.69,BB,15m,train,0.575,767
5.0,0.125,397,0.562,2.2094,877.12,BB,15m,train,0.575,767
5.0,0.167,397,0.516,1.8419,731.22,BB,15m,train,0.575,767
5.0,0.25,397,0.451,1.4177,562.81,BB,15m,train,0.575,767
5.0,0.5,397,0.37,0.4582,181.9,BB,15m,train,0.575,767
5.0,1.0,397,0.325,-1.1516,-457.18,BB,15m,train,0.575,767
5.0,2.0,397,0.292,-3.2829,-1303.31,BB,15m,train,0.575,767
5.0,5.0,397,0.252,-7.7835,-3090.06,BB,15m,train,0.575,767
7.0,0.083,397,0.617,1.9562,776.62,BB,15m,train,0.575,767
7.0,0.125,397,0.557,2.2206,881.58,BB,15m,train,0.575,767
7.0,0.167,397,0.509,1.7434,692.15,BB,15m,train,0.575,767
7.0,0.25,397,0.441,1.4731,584.83,BB,15m,train,0.575,767
7.0,0.5,397,0.358,0.6708,266.31,BB,15m,train,0.575,767
7.0,1.0,397,0.3,-0.9313,-369.74,BB,15m,train,0.575,767
7.0,2.0,397,0.262,-3.0223,-1199.87,BB,15m,train,0.575,767
7.0,5.0,397,0.214,-7.5793,-3008.96,BB,15m,train,0.575,767
10.0,0.083,397,0.617,1.9481,773.4,BB,15m,train,0.575,767
10.0,0.125,397,0.549,2.1487,853.04,BB,15m,train,0.575,767
10.0,0.167,397,0.501,1.6922,671.81,BB,15m,train,0.575,767
10.0,0.25,397,0.433,1.462,580.42,BB,15m,train,0.575,767
10.0,0.5,397,0.345,0.6641,263.63,BB,15m,train,0.575,767
10.0,1.0,397,0.28,-0.6578,-261.15,BB,15m,train,0.575,767
10.0,2.0,397,0.229,-2.4302,-964.8,BB,15m,train,0.575,767
10.0,5.0,397,0.181,-7.1277,-2829.7,BB,15m,train,0.575,767
2.0,0.083,392,0.679,1.835,719.33,BB,15m,train,0.6,767
2.0,0.125,392,0.63,2.0039,785.53,BB,15m,train,0.6,767
2.0,0.167,392,0.599,1.4981,587.27,BB,15m,train,0.6,767
2.0,0.25,392,0.551,0.9124,357.67,BB,15m,train,0.6,767
2.0,0.5,392,0.51,-0.1099,-43.06,BB,15m,train,0.6,767
2.0,1.0,392,0.449,-1.6508,-647.13,BB,15m,train,0.6,767
2.0,2.0,392,0.352,-3.8099,-1493.49,BB,15m,train,0.6,767
2.0,5.0,392,0.161,-8.116,-3181.46,BB,15m,train,0.6,767
3.0,0.083,392,0.651,1.9079,747.9,BB,15m,train,0.6,767
3.0,0.125,392,0.599,2.1611,847.14,BB,15m,train,0.6,767
3.0,0.167,392,0.561,1.614,632.68,BB,15m,train,0.6,767
3.0,0.25,392,0.508,1.013,397.08,BB,15m,train,0.6,767
3.0,0.5,392,0.449,-0.099,-38.81,BB,15m,train,0.6,767
3.0,1.0,392,0.418,-1.6864,-661.08,BB,15m,train,0.6,767
3.0,2.0,392,0.375,-3.8672,-1515.92,BB,15m,train,0.6,767
3.0,5.0,392,0.227,-8.206,-3216.75,BB,15m,train,0.6,767
4.0,0.083,392,0.635,1.935,758.51,BB,15m,train,0.6,767
4.0,0.125,392,0.577,2.1446,840.69,BB,15m,train,0.6,767
4.0,0.167,392,0.538,1.6986,665.84,BB,15m,train,0.6,767
4.0,0.25,392,0.472,1.2313,482.66,BB,15m,train,0.6,767
4.0,0.5,392,0.408,0.2388,93.62,BB,15m,train,0.6,767
4.0,1.0,392,0.375,-1.3423,-526.19,BB,15m,train,0.6,767
4.0,2.0,392,0.342,-3.5323,-1384.65,BB,15m,train,0.6,767
4.0,5.0,392,0.258,-7.8922,-3093.74,BB,15m,train,0.6,767
5.0,0.083,392,0.625,1.8695,732.84,BB,15m,train,0.6,767
5.0,0.125,392,0.566,2.1608,847.03,BB,15m,train,0.6,767
5.0,0.167,392,0.518,1.7357,680.38,BB,15m,train,0.6,767
5.0,0.25,392,0.452,1.304,511.18,BB,15m,train,0.6,767
5.0,0.5,392,0.37,0.2838,111.26,BB,15m,train,0.6,767
5.0,1.0,392,0.327,-1.2631,-495.14,BB,15m,train,0.6,767
5.0,2.0,392,0.296,-3.3633,-1318.41,BB,15m,train,0.6,767
5.0,5.0,392,0.255,-7.7639,-3043.47,BB,15m,train,0.6,767
7.0,0.083,392,0.622,1.8365,719.89,BB,15m,train,0.6,767
7.0,0.125,392,0.564,2.2071,865.18,BB,15m,train,0.6,767
7.0,0.167,392,0.513,1.6756,656.84,BB,15m,train,0.6,767
7.0,0.25,392,0.444,1.3819,541.72,BB,15m,train,0.6,767
7.0,0.5,392,0.36,0.635,248.93,BB,15m,train,0.6,767
7.0,1.0,392,0.301,-0.9446,-370.28,BB,15m,train,0.6,767
7.0,2.0,392,0.265,-3.0104,-1180.08,BB,15m,train,0.6,767
7.0,5.0,392,0.217,-7.5328,-2952.84,BB,15m,train,0.6,767
10.0,0.083,392,0.622,1.8057,707.84,BB,15m,train,0.6,767
10.0,0.125,392,0.554,2.1023,824.11,BB,15m,train,0.6,767
10.0,0.167,392,0.503,1.5826,620.39,BB,15m,train,0.6,767
10.0,0.25,392,0.434,1.3159,515.82,BB,15m,train,0.6,767
10.0,0.5,392,0.347,0.6909,270.84,BB,15m,train,0.6,767
10.0,1.0,392,0.281,-0.6291,-246.62,BB,15m,train,0.6,767
10.0,2.0,392,0.23,-2.508,-983.13,BB,15m,train,0.6,767
10.0,5.0,392,0.184,-7.2973,-2860.53,BB,15m,train,0.6,767
2.0,0.083,388,0.691,2.0229,784.9,BB,15m,train,0.625,767
2.0,0.125,388,0.642,2.0469,794.2,BB,15m,train,0.625,767
2.0,0.167,388,0.608,1.6126,625.68,BB,15m,train,0.625,767
2.0,0.25,388,0.562,0.9735,377.73,BB,15m,train,0.625,767
2.0,0.5,388,0.518,-0.0298,-11.56,BB,15m,train,0.625,767
2.0,1.0,388,0.438,-1.5804,-613.18,BB,15m,train,0.625,767
2.0,2.0,388,0.348,-3.747,-1453.85,BB,15m,train,0.625,767
2.0,5.0,388,0.165,-8.0596,-3127.14,BB,15m,train,0.625,767
3.0,0.083,388,0.655,2.0046,777.77,BB,15m,train,0.625,767
3.0,0.125,388,0.601,2.1061,817.17,BB,15m,train,0.625,767
3.0,0.167,388,0.557,1.5413,598.02,BB,15m,train,0.625,767
3.0,0.25,388,0.505,0.8479,329.0,BB,15m,train,0.625,767
3.0,0.5,388,0.446,-0.2851,-110.63,BB,15m,train,0.625,767
3.0,1.0,388,0.415,-1.912,-741.86,BB,15m,train,0.625,767
3.0,2.0,388,0.371,-4.1215,-1599.13,BB,15m,train,0.625,767
3.0,5.0,388,0.216,-8.4859,-3292.52,BB,15m,train,0.625,767
4.0,0.083,388,0.639,2.0848,808.89,BB,15m,train,0.625,767
4.0,0.125,388,0.577,2.1772,844.75,BB,15m,train,0.625,767
4.0,0.167,388,0.536,1.7167,666.06,BB,15m,train,0.625,767
4.0,0.25,388,0.477,1.1614,450.63,BB,15m,train,0.625,767
4.0,0.5,388,0.412,0.1152,44.68,BB,15m,train,0.625,767
4.0,1.0,388,0.387,-1.401,-543.58,BB,15m,train,0.625,767
4.0,2.0,388,0.353,-3.6064,-1399.28,BB,15m,train,0.625,767
4.0,5.0,388,0.25,-7.98,-3096.26,BB,15m,train,0.625,767
5.0,0.083,388,0.629,2.005,777.94,BB,15m,train,0.625,767
5.0,0.125,388,0.564,2.1927,850.76,BB,15m,train,0.625,767
5.0,0.167,388,0.515,1.7452,677.14,BB,15m,train,0.625,767
5.0,0.25,388,0.454,1.2679,491.93,BB,15m,train,0.625,767
5.0,0.5,388,0.374,0.096,37.26,BB,15m,train,0.625,767
5.0,1.0,388,0.332,-1.5802,-613.14,BB,15m,train,0.625,767
5.0,2.0,388,0.299,-3.793,-1471.68,BB,15m,train,0.625,767
5.0,5.0,388,0.25,-8.2689,-3208.32,BB,15m,train,0.625,767
7.0,0.083,388,0.626,1.9695,764.18,BB,15m,train,0.625,767
7.0,0.125,388,0.562,2.2239,862.88,BB,15m,train,0.625,767
7.0,0.167,388,0.508,1.6935,657.08,BB,15m,train,0.625,767
7.0,0.25,388,0.443,1.2865,499.15,BB,15m,train,0.625,767
7.0,0.5,388,0.358,0.3315,128.63,BB,15m,train,0.625,767
7.0,1.0,388,0.299,-1.2686,-492.2,BB,15m,train,0.625,767
7.0,2.0,388,0.263,-3.4496,-1338.44,BB,15m,train,0.625,767
7.0,5.0,388,0.214,-7.9228,-3074.06,BB,15m,train,0.625,767
10.0,0.083,388,0.626,1.9526,757.62,BB,15m,train,0.625,767
10.0,0.125,388,0.554,2.1288,825.99,BB,15m,train,0.625,767
10.0,0.167,388,0.497,1.621,628.95,BB,15m,train,0.625,767
10.0,0.25,388,0.433,1.3002,504.46,BB,15m,train,0.625,767
10.0,0.5,388,0.345,0.5747,222.98,BB,15m,train,0.625,767
10.0,1.0,388,0.278,-0.8889,-344.91,BB,15m,train,0.625,767
10.0,2.0,388,0.224,-2.9371,-1139.58,BB,15m,train,0.625,767
10.0,5.0,388,0.178,-7.7982,-3025.7,BB,15m,train,0.625,767
2.0,0.083,383,0.689,1.9418,743.72,BB,15m,train,0.65,767
2.0,0.125,383,0.637,1.8504,708.69,BB,15m,train,0.65,767
2.0,0.167,383,0.614,1.5908,609.27,BB,15m,train,0.65,767
2.0,0.25,383,0.567,0.997,381.84,BB,15m,train,0.65,767
2.0,0.5,383,0.509,-0.0135,-5.19,BB,15m,train,0.65,767
2.0,1.0,383,0.433,-1.5624,-598.4,BB,15m,train,0.65,767
2.0,2.0,383,0.342,-3.7322,-1429.45,BB,15m,train,0.65,767
2.0,5.0,383,0.151,-8.0552,-3085.13,BB,15m,train,0.65,767
3.0,0.083,383,0.663,2.1402,819.71,BB,15m,train,0.65,767
3.0,0.125,383,0.606,2.1446,821.37,BB,15m,train,0.65,767
3.0,0.167,383,0.567,1.6587,635.27,BB,15m,train,0.65,767
3.0,0.25,383,0.514,0.9693,371.25,BB,15m,train,0.65,767
3.0,0.5,383,0.454,-0.1637,-62.71,BB,15m,train,0.65,767
3.0,1.0,383,0.415,-1.7864,-684.18,BB,15m,train,0.65,767
3.0,2.0,383,0.373,-4.0007,-1532.26,BB,15m,train,0.65,767
3.0,5.0,383,0.209,-8.3649,-3203.74,BB,15m,train,0.65,767
4.0,0.083,383,0.648,2.1679,830.31,BB,15m,train,0.65,767
4.0,0.125,383,0.58,2.1407,819.9,BB,15m,train,0.65,767
4.0,0.167,383,0.54,1.7651,676.05,BB,15m,train,0.65,767
4.0,0.25,383,0.483,1.2237,468.67,BB,15m,train,0.65,767
4.0,0.5,383,0.418,0.1716,65.73,BB,15m,train,0.65,767
4.0,1.0,383,0.389,-1.4289,-547.26,BB,15m,train,0.65,767
4.0,2.0,383,0.363,-3.6707,-1405.87,BB,15m,train,0.65,767
4.0,5.0,383,0.248,-8.0696,-3090.64,BB,15m,train,0.65,767
5.0,0.083,383,0.64,2.0744,794.51,BB,15m,train,0.65,767
5.0,0.125,383,0.567,2.1351,817.73,BB,15m,train,0.65,767
5.0,0.167,383,0.52,1.7622,674.92,BB,15m,train,0.65,767
5.0,0.25,383,0.46,1.298,497.12,BB,15m,train,0.65,767
5.0,0.5,383,0.376,0.2583,98.92,BB,15m,train,0.65,767
5.0,1.0,383,0.337,-1.3387,-512.71,BB,15m,train,0.65,767
5.0,2.0,383,0.308,-3.4847,-1334.66,BB,15m,train,0.65,767
5.0,5.0,383,0.245,-7.9229,-3034.49,BB,15m,train,0.65,767
7.0,0.083,383,0.632,2.0089,769.39,BB,15m,train,0.65,767
7.0,0.125,383,0.559,2.1531,824.64,BB,15m,train,0.65,767
7.0,0.167,383,0.507,1.7187,658.25,BB,15m,train,0.65,767
7.0,0.25,383,0.444,1.351,517.42,BB,15m,train,0.65,767
7.0,0.5,383,0.355,0.3972,152.13,BB,15m,train,0.65,767
7.0,1.0,383,0.298,-1.1089,-424.73,BB,15m,train,0.65,767
7.0,2.0,383,0.266,-3.2741,-1253.96,BB,15m,train,0.65,767
7.0,5.0,383,0.222,-7.7505,-2968.45,BB,15m,train,0.65,767
10.0,0.083,383,0.632,1.9895,761.99,BB,15m,train,0.65,767
10.0,0.125,383,0.551,2.0542,786.75,BB,15m,train,0.65,767
10.0,0.167,383,0.496,1.6448,629.95,BB,15m,train,0.65,767
10.0,0.25,383,0.433,1.3725,525.65,BB,15m,train,0.65,767
10.0,0.5,383,0.342,0.6774,259.46,BB,15m,train,0.65,767
10.0,1.0,383,0.279,-0.7603,-291.18,BB,15m,train,0.65,767
10.0,2.0,383,0.225,-2.7798,-1064.66,BB,15m,train,0.65,767
10.0,5.0,383,0.183,-7.4514,-2853.9,BB,15m,train,0.65,767
2.0,0.083,379,0.694,2.0981,795.17,BB,15m,train,0.675,767
2.0,0.125,379,0.649,1.9854,752.48,BB,15m,train,0.675,767
2.0,0.167,379,0.623,1.7292,655.38,BB,15m,train,0.675,767
2.0,0.25,379,0.58,1.1354,430.3,BB,15m,train,0.675,767
2.0,0.5,379,0.517,0.0709,26.87,BB,15m,train,0.675,767
2.0,1.0,379,0.43,-1.458,-552.59,BB,15m,train,0.675,767
2.0,2.0,379,0.33,-3.6105,-1368.37,BB,15m,train,0.675,767
2.0,5.0,379,0.153,-7.9127,-2998.91,BB,15m,train,0.675,767
3.0,0.083,379,0.662,2.3866,904.53,BB,15m,train,0.675,767
