r_target,expiry_days,n,win_rate,avg_gross,avg_net,total_net,tf,split,depth_frac,n_zones
1.5,0.25,2620,0.505,0.9456,-0.4237,-1110.12,10m,train,0.3,3806
1.5,0.5,2620,0.49,0.87,-0.5033,-1318.72,10m,train,0.3,3806
1.5,0.75,2620,0.484,0.8389,-0.535,-1401.8,10m,train,0.3,3806
1.5,1.0,2620,0.481,0.8226,-0.5514,-1444.66,10m,train,0.3,3806
1.5,1.5,2620,0.478,0.8044,-0.5697,-1492.53,10m,train,0.3,3806
1.5,2.0,2620,0.477,0.7939,-0.5802,-1520.1,10m,train,0.3,3806
2.0,0.25,2620,0.473,1.1222,-0.2406,-630.28,10m,train,0.3,3806
2.0,0.5,2620,0.45,0.991,-0.3817,-1000.13,10m,train,0.3,3806
2.0,0.75,2620,0.44,0.9303,-0.4437,-1162.52,10m,train,0.3,3806
2.0,1.0,2620,0.435,0.9014,-0.4726,-1238.32,10m,train,0.3,3806
2.0,1.5,2620,0.433,0.8691,-0.505,-1323.02,10m,train,0.3,3806
2.0,2.0,2620,0.431,0.8506,-0.5235,-1371.48,10m,train,0.3,3806
2.5,0.25,2620,0.442,1.2786,-0.0736,-192.92,10m,train,0.3,3806
2.5,0.5,2620,0.412,1.0924,-0.2788,-730.35,10m,train,0.3,3806
2.5,0.75,2620,0.399,1.0104,-0.3629,-950.83,10m,train,0.3,3806
2.5,1.0,2620,0.394,0.9654,-0.4087,-1070.71,10m,train,0.3,3806
2.5,1.5,2620,0.389,0.9151,-0.4589,-1202.44,10m,train,0.3,3806
2.5,2.0,2620,0.386,0.8868,-0.4873,-1276.79,10m,train,0.3,3806
3.0,0.25,2620,0.426,1.4273,0.0872,228.57,10m,train,0.3,3806
3.0,0.5,2620,0.392,1.2023,-0.1671,-437.7,10m,train,0.3,3806
3.0,0.75,2620,0.376,1.0884,-0.2843,-744.78,10m,train,0.3,3806
3.0,1.0,2620,0.369,1.0334,-0.3402,-891.24,10m,train,0.3,3806
3.0,1.5,2620,0.361,0.9633,-0.4108,-1076.3,10m,train,0.3,3806
3.0,2.0,2620,0.357,0.925,-0.4491,-1176.67,10m,train,0.3,3806
3.5,0.25,2620,0.413,1.5638,0.2378,623.09,10m,train,0.3,3806
3.5,0.5,2620,0.374,1.2993,-0.0677,-177.49,10m,train,0.3,3806
3.5,0.75,2620,0.356,1.1573,-0.2149,-562.94,10m,train,0.3,3806
3.5,1.0,2620,0.348,1.0902,-0.2833,-742.26,10m,train,0.3,3806
3.5,1.5,2620,0.34,1.0086,-0.3654,-957.47,10m,train,0.3,3806
3.5,2.0,2620,0.335,0.9644,-0.4097,-1073.48,10m,train,0.3,3806
4.0,0.25,2620,0.4,1.6251,0.3126,818.93,10m,train,0.3,3806
4.0,0.5,2620,0.356,1.3619,-0.0004,-1.15,10m,train,0.3,3806
4.0,0.75,2620,0.337,1.2055,-0.1659,-434.78,10m,train,0.3,3806
4.0,1.0,2620,0.327,1.1235,-0.2498,-654.49,10m,train,0.3,3806
4.0,1.5,2620,0.318,1.0288,-0.3453,-904.77,10m,train,0.3,3806
4.0,2.0,2620,0.312,0.9775,-0.3966,-1039.2,10m,train,0.3,3806
4.5,0.25,2620,0.392,1.6891,0.3864,1012.29,10m,train,0.3,3806
4.5,0.5,2620,0.347,1.4069,0.0476,124.84,10m,train,0.3,3806
4.5,0.75,2620,0.326,1.2311,-0.1394,-365.3,10m,train,0.3,3806
4.5,1.0,2620,0.316,1.1447,-0.228,-597.33,10m,train,0.3,3806
4.5,1.5,2620,0.305,1.0395,-0.3346,-876.69,10m,train,0.3,3806
4.5,2.0,2620,0.296,0.9802,-0.3939,-1031.93,10m,train,0.3,3806
5.0,0.25,2620,0.386,1.7302,0.4375,1146.14,10m,train,0.3,3806
5.0,0.5,2620,0.339,1.4598,0.1059,277.4,10m,train,0.3,3806
5.0,0.75,2620,0.318,1.2696,-0.0989,-259.2,10m,train,0.3,3806
5.0,1.0,2620,0.306,1.1721,-0.1997,-523.14,10m,train,0.3,3806
5.0,1.5,2620,0.292,1.0579,-0.316,-828.01,10m,train,0.3,3806
5.0,2.0,2620,0.283,0.9926,-0.3814,-999.18,10m,train,0.3,3806
1.5,0.25,2615,0.502,0.9198,-0.45,-1176.64,10m,train,0.325,3806
1.5,0.5,2615,0.488,0.8462,-0.5271,-1378.48,10m,train,0.325,3806
1.5,0.75,2615,0.482,0.8159,-0.5581,-1459.45,10m,train,0.325,3806
1.5,1.0,2615,0.478,0.8,-0.5741,-1501.25,10m,train,0.325,3806
1.5,1.5,2615,0.476,0.7821,-0.592,-1547.98,10m,train,0.325,3806
1.5,2.0,2615,0.475,0.7718,-0.6023,-1574.95,10m,train,0.325,3806
2.0,0.25,2615,0.472,1.1074,-0.2568,-671.52,10m,train,0.325,3806
2.0,0.5,2615,0.45,0.9778,-0.3952,-1033.51,10m,train,0.325,3806
2.0,0.75,2615,0.442,0.9207,-0.4533,-1185.44,10m,train,0.325,3806
2.0,1.0,2615,0.435,0.8935,-0.4806,-1256.79,10m,train,0.325,3806
2.0,1.5,2615,0.433,0.863,-0.5111,-1336.54,10m,train,0.325,3806
2.0,2.0,2615,0.432,0.8455,-0.5286,-1382.22,10m,train,0.325,3806
2.5,0.25,2615,0.44,1.2616,-0.0919,-240.29,10m,train,0.325,3806
2.5,0.5,2615,0.411,1.0799,-0.2917,-762.87,10m,train,0.325,3806
2.5,0.75,2615,0.4,0.9999,-0.3736,-976.9,10m,train,0.325,3806
2.5,1.0,2615,0.393,0.957,-0.417,-1090.55,10m,train,0.325,3806
2.5,1.5,2615,0.389,0.9093,-0.4648,-1215.53,10m,train,0.325,3806
2.5,2.0,2615,0.387,0.8823,-0.4918,-1286.0,10m,train,0.325,3806
3.0,0.25,2615,0.423,1.4019,0.0609,159.34,10m,train,0.325,3806
3.0,0.5,2615,0.389,1.1825,-0.1872,-489.64,10m,train,0.325,3806
3.0,0.75,2615,0.376,1.0705,-0.3024,-790.65,10m,train,0.325,3806
3.0,1.0,2615,0.367,1.0161,-0.3575,-934.93,10m,train,0.325,3806
3.0,1.5,2615,0.361,0.9466,-0.4275,-1118.01,10m,train,0.325,3806
3.0,2.0,2615,0.357,0.9085,-0.4656,-1217.52,10m,train,0.325,3806
3.5,0.25,2615,0.412,1.5645,0.2366,618.61,10m,train,0.325,3806
3.5,0.5,2615,0.374,1.3016,-0.0659,-172.37,10m,train,0.325,3806
3.5,0.75,2615,0.358,1.1622,-0.21,-549.22,10m,train,0.325,3806
3.5,1.0,2615,0.348,1.0961,-0.2775,-725.54,10m,train,0.325,3806
3.5,1.5,2615,0.34,1.0156,-0.3585,-937.44,10m,train,0.325,3806
3.5,2.0,2615,0.335,0.9718,-0.4023,-1052.01,10m,train,0.325,3806
4.0,0.25,2615,0.4,1.6327,0.3187,833.43,10m,train,0.325,3806
4.0,0.5,2615,0.357,1.3851,0.0222,58.12,10m,train,0.325,3806
4.0,0.75,2615,0.34,1.2339,-0.1376,-359.92,10m,train,0.325,3806
4.0,1.0,2615,0.329,1.1542,-0.2191,-572.99,10m,train,0.325,3806
4.0,1.5,2615,0.32,1.0623,-0.3118,-815.4,10m,train,0.325,3806
4.0,2.0,2615,0.315,1.0125,-0.3616,-945.6,10m,train,0.325,3806
4.5,0.25,2615,0.391,1.6757,0.3711,970.37,10m,train,0.325,3806
