ts_ms,open,high,low,close,volume,turnover
1780583400000,64108.6,64120,63760.6,63928.1,1995.756,127550443.1612
1780585200000,63928.1,64377.5,63767.4,63958,2766.524,177237129.0213
1780587000000,63958,64063.2,63662.7,63866.9,1671.002,106661021.1102
1780588800000,63866.9,63898.7,63581.9,63619.5,1206.785,76887901.8937
1780590600000,63619.5,63899.1,63424,63533.6,2052.217,130542311.4478
1780592400000,63533.6,63703.6,63081.5,63202,2633.966,166917628.7995
1780594200000,63202,63623.3,62904.7,63505.4,3101.635,196187914.6002
1780596000000,63505.4,63878.6,63111.6,63866.6,2415.902,153508112.7697
1780597800000,63866.6,64082.7,63691.5,63767.7,3059.841,195544040.5988
1780599600000,63767.7,64121.5,63583.1,64087.3,1595.526,101858045.3494
1780601400000,64087.3,64108.3,63491,63597.3,2019.841,128712607.8328
1780603200000,63597.3,63608.5,63150,63319.5,1915.157,121311708.3473
1780605000000,63319.5,63638,63304.5,63595.2,1412.935,89737979.6312
1780606800000,63595.2,63848.3,63400.1,63472.5,1330.01,84631209.0526
1780608600000,63472.5,63505.8,63072.4,63244.8,1688.514,106903164.5846
1780610400000,63244.8,63469.2,63150,63315.3,1368.22,86599038.3239
1780612200000,63315.3,63745.6,63185.4,63693.9,1616.982,102635431.9749
1780614000000,63693.9,63829.3,63335.2,63436.7,1134.679,72118857.7899
1780615800000,63436.7,63893.6,63433.4,63849.1,1003.793,63980105.4649
1780617600000,63849.1,63881.8,63553.2,63874.8,941.198,59998847.3069
1780619400000,63874.8,63954.5,63354,63388,1091.867,69468532.1219
1780621200000,63388,63388,63006.6,63317.9,1476.364,93308721.4054
1780623000000,63317.9,63538.5,63207.6,63340.7,967.731,61294664.0902
1780624800000,63340.7,63414.9,62667.9,62671.4,2205.16,138883742.7781
1780626600000,62671.4,62933,62558,62586.6,1588.603,99639752.3663
1780628400000,62586.6,62787.7,62297.6,62562.2,3000.101,187474219.1798
1780630200000,62562.2,62854.4,62541.7,62695.3,1020.021,63987112.3997
1780632000000,62695.3,63236.4,62444.4,63205,2157.846,135690724.4587
1780633800000,63205,63615.6,62809.6,63585,2258.008,142750140.6317
1780635600000,63585,63684.4,63234.3,63477.8,2857.938,181337469.8643
1780637400000,63477.8,63528.3,62222.2,62293.5,4620.599,290210016.4644
1780639200000,62293.5,62605.5,61076.6,61644.4,13346.101,824667740.391
1780641000000,61644.4,62176.7,61605.8,61917.9,4754.895,294130072.8904
1780642800000,61917.9,62336,61340.2,62217.7,4549.129,280813535.2913
1780644600000,62217.7,63087.9,62154.6,63080.1,5455.392,342023474.1916
1780646400000,63080.1,63091.2,62552.7,62782.6,3220.405,202163729.6577
1780648200000,62782.6,62911.5,62245.7,62432,2126.145,132925302.152
1780650000000,62432,63268.5,62406.2,63090.9,3827.927,240809615.5086
1780651800000,63090.9,63100,62742.1,62830.5,1456.584,91591660.7854
1780653600000,62830.5,62910.8,62470.9,62551.6,1826.961,114460919.7161
